spotify_track_id,title,artists,spotify_release_date,genres,is_hit,spotify_popularity,final_sentiment,duration_sec,tempo_bpm,rms_energy,spectral_centroid_mean,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,zero_crossing_rate,spectral_rolloff,spectral_contrast_band1_mean,spectral_contrast_band2_mean,spectral_contrast_band3_mean,spectral_contrast_band4_mean,spectral_contrast_band5_mean,spectral_contrast_band6_mean,spectral_contrast_band7_mean,spectral_flatness_mean,beat_strength_mean,onset_rate,tempo_stability,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma12_mean,tonnetz1_mean,tonnetz2_mean,tonnetz3_mean,tonnetz4_mean,tonnetz5_mean,tonnetz6_mean,harmonic_percussive_ratio,lyric_total_words,lexical_diversity,noun_count,verb_count,adj_count,lyrical_density,topic_prob_0,topic_prob_1,topic_prob_2,topic_prob_3,topic_prob_4,topic_prob_5,topic_prob_6,topic_prob_7,topic_prob_8,topic_prob_9,topic_prob_10,topic_prob_11,topic_prob_12,topic_prob_13,topic_prob_14,key_A#:maj,key_A#:min,key_A:maj,key_A:min,key_B:maj,key_B:min,key_C#:maj,key_C#:min,key_C:maj,key_C:min,key_D#:maj,key_D#:min,key_D:maj,key_D:min,key_E:maj,key_E:min,key_F#:maj,key_F#:min,key_F:maj,key_F:min,key_G#:maj,key_G#:min,key_G:maj,key_G:min,genre_Ballad,genre_Indie,genre_Pop,genre_Rap/Hip-hop,_final_sentiment_norm,sentiment_negative,sentiment_neutral,sentiment_positive,cluster_main,vibe
0Vao0jxrHvM4IuE3Ma9wtm,Vết Thương,Hoàng Khang,2025-08-25,"Ballad, Pop, Indie",0.0,17.0,negative,296.47,86.13,0.155658,1610.69,-0.3265,8.916,-5.9762,9.072,-9.5169,9.1345,-7.1926,8.4643,-166.9023,119.2825,120.5504,34.4682,13.1972,19.5114,17.9737,15.397,11.7805,10.7273,-0.138,10.7525,-0.8637,9.5837,-0.6706,9.6349,-4.0599,10.7448,0.060955,3274.1,20.66,19.11,21.94,21.37,20.91,19.93,45.62,0.013267,1.0438,2.38,0.9646,0.2723,0.177,0.1806,0.3142,0.2553,0.4473,0.2283,0.2801,0.3131,0.2371,0.3476,0.2002,-0.2973,0.2447,-0.0623,0.0542,-0.0177,-0.0106,4.5592,342.0,0.3099,114.0,80.0,29.0,1.1536,0.0700587144612028,0.016794987438272,0.0031043829018693,0.0048013870811963,0.0132440673800996,0.0036007942035231,0.0038693858603716,0.0032171282515026,0.0398075006056345,0.0035750441156624,0.0039996550953188,0.0028036178491804,0.0064204804665603,0.0074178126117435,0.0022723123877912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,negative,1.0,0.0,0.0,0,Kịch tính / Da diết
74rQ6IVl9s4os1OC5ZY02H,Heyyy - OK,SOOBIN,2025-08-25,"Rap/Hip-hop, Pop",0.0,29.0,neutral,196.8,123.05,0.233576,2052.45,5.4877,12.5788,-4.6851,10.4956,-0.1297,9.6438,-4.3991,9.108,-96.4349,115.9412,99.0274,34.7748,14.5117,22.755,20.3128,16.1753,4.5595,13.6124,3.0348,13.5699,1.7372,12.2836,0.8573,15.0673,-4.3576,10.9815,0.074038,4530.61,22.06,17.57,20.82,19.5,19.34,18.77,48.6,0.014423,1.3191,2.13,0.9688,0.3756,0.2874,0.4455,0.3306,0.4029,0.297,0.3,0.3914,0.3144,0.4305,0.2974,0.4073,0.2268,0.0541,-0.0005,0.0252,-0.0149,-0.0092,2.3023,370.0,0.4189,147.0,144.0,18.0,1.8801,0.0696990303545132,0.0979153773537908,0.0145944005357121,0.0150709400701226,0.0180284559732835,0.0530364941567712,0.0077106346624224,0.0069192357800831,0.032213830833745,0.0095182328518926,0.039612493047378,0.0203837905836936,0.0218883287797602,0.0166326394605521,0.0117636226276165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,neutral,0.0,1.0,0.0,3,Tươi mới / Yêu đời
0pFfoEkncmUXe1aPLBmuun,Yêu Em Dài Lâu - Yêu 5,Cường Seven,2025-08-25,"Pop, Rap/Hip-hop",1.0,38.0,positive,195.27,107.67,0.291279,1879.12,1.5843,9.4393,-6.1405,9.3453,0.8534,9.2359,-4.7473,9.3628,-51.7688,82.4032,111.6245,33.6133,6.9282,19.7275,22.1755,17.0803,2.1361,14.2767,9.8542,12.5469,0.5927,11.5622,1.183,11.0362,-2.0885,10.7393,0.070335,4165.97,20.69,16.62,19.65,18.71,18.5,18.29,48.78,0.012786,1.5152,3.73,0.976,0.4254,0.3183,0.4051,0.3028,0.2815,0.4605,0.3229,0.324,0.2491,0.3538,0.4766,0.3417,-0.0281,0.244,-0.0893,-0.0713,-0.0042,-0.0123,2.0521,262.0,0.4008,107.0,94.0,17.0,1.3417,0.0919671030192966,0.5446207210283762,0.0125826852909472,0.0191937871033839,0.071013148962019,0.0162792095335149,0.0154948243858558,0.0144429266240763,0.1019015898364302,0.0143546727633032,0.0177788426128794,0.0120813464360524,0.0253694412138478,0.0335475118490507,0.0093721893409657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,positive,0.0,0.0,1.0,3,Tươi mới / Yêu đời
0buj0Y5zjslcoKaRS5kXG7,Kiếp Đỏ Đen - Còn Thở Còn Gỡ,Duy Mạnh,2025-08-25,Rap/Hip-hop,0.0,15.0,negative,257.22,117.45,0.275066,2205.53,3.8507,9.5911,-0.1747,9.4277,4.0314,9.0574,0.3437,8.6096,-65.7758,97.0431,94.1019,37.0509,19.9012,23.5943,29.1838,17.2169,3.8454,15.4117,4.3129,17.4869,2.8566,12.3363,5.1174,11.7726,-2.506,9.9317,0.080193,4826.27,21.39,16.14,19.42,18.88,17.97,18.83,47.2,0.021713,1.784,4.08,0.9713,0.4173,0.3808,0.4815,0.3666,0.4273,0.4279,0.3369,0.3833,0.349,0.4503,0.3463,0.3218,0.16,0.1632,-0.0444,-0.0434,-0.0157,-0.0051,1.9518,320.0,0.2125,84.0,80.0,24.0,1.2441,0.1584553776200578,0.0840177421910004,0.0560240233505644,0.2000954981422648,0.0509600317178091,0.0285306986138872,0.0273803582902129,0.0213298876535898,0.0826405918402101,0.041806400008383,0.0446424869561566,0.0223888825293488,0.0288826890040362,0.0259883829180952,0.0170711877785184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,negative,1.0,0.0,0.0,1,Bùng nổ / Sôi động
7CAFcMInTaovaLzOcVkmsC,MORSE CODE,"EM XINH ""SAY HI""",2025-08-25,Pop,0.0,38.0,negative,289.9,95.7,0.178671,2436.05,5.2491,11.6459,3.324,14.7146,6.4084,13.0526,-0.4456,12.2752,-100.8403,109.9638,74.7385,40.8348,-10.6755,31.931,15.0878,19.0941,-5.3366,18.7129,3.9067,14.2637,2.9528,13.1777,0.4281,15.2081,1.4017,12.6378,0.113781,5025.16,22.51,14.24,19.02,18.9,19.35,18.65,46.62,0.025671,1.2954,2.85,0.9608,0.3154,0.2893,0.3524,0.3532,0.5212,0.3429,0.3694,0.3723,0.3321,0.3706,0.337,0.4562,0.1006,-0.0358,0.026,0.055,0.0016,-0.0234,2.3101,507.0,0.426,169.0,143.0,46.0,1.7489,0.0629774077966113,0.0400997655408177,0.0155936827712939,0.0873149740932912,0.032282238562918,0.0114839221329478,0.0230953293948678,0.0159144936871986,0.0424204224532258,0.0457928667928283,0.0151116187145635,0.0090600615931819,0.0120624337069144,0.0114644664732619,0.0068980410144474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,negative,1.0,0.0,0.0,0,Kịch tính / Da diết
32JgoZRk5YZ5DOUlZUPY6O,TADIDA,"EM XINH ""SAY HI""",2025-08-25,Pop,0.0,40.0,positive,272.0,117.45,0.25989,2146.79,2.0701,10.3327,-2.7707,10.4662,0.2434,9.519,-0.9537,9.5143,-72.112,91.2251,92.2973,30.5127,8.9202,22.8447,19.4508,15.8217,5.1008,12.479,5.0431,13.3513,-1.6273,10.8381,0.5758,12.07,-0.4491,11.2485,0.0698,4810.96,21.42,16.75,18.76,17.63,18.16,17.54,45.72,0.018268,1.5388,3.97,0.9612,0.406,0.4137,0.3439,0.3847,0.3389,0.4257,0.3486,0.3035,0.3264,0.3805,0.4561,0.3387,-0.0903,0.0338,-0.0516,-0.0506,0.0137,0.0084,1.8205,394.0,0.4315,136.0,132.0,34.0,1.4485,0.1541283457204561,0.3174069570075933,0.0280349698377741,0.0306405156353448,0.0496992724807151,0.0576220427231993,0.0189744958541552,0.0171929881908683,0.086162402783088,0.0218412455588131,0.0617176684887241,0.0323822457379781,0.0538591924638108,0.0484662571044754,0.0218714004130035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,positive,0.0,0.0,1.0,3,Tươi mới / Yêu đời
1nspJwzwAUju2DnlvI2oiv,HOURGLASS,"EM XINH ""SAY HI""",2025-08-25,"Pop, Rap/Hip-hop",0.0,38.0,negative,227.91,136.0,0.322255,2501.98,3.9079,10.6096,-3.6638,9.216,2.6875,9.0557,0.9322,8.4788,-28.4329,94.3366,74.5918,31.4368,-0.802,25.0277,25.3964,18.0204,4.0862,14.9744,10.9925,14.2471,5.7183,12.2172,1.3104,12.7082,4.6802,11.4551,0.096092,5352.01,21.51,15.19,18.23,18.17,18.53,18.37,45.65,0.024235,1.4402,3.04,0.9658,0.3945,0.419,0.3841,0.343,0.3733,0.3517,0.4644,0.3948,0.396,0.4334,0.4024,0.5316,0.0935,-0.0549,0.0416,0.0082,0.0004,0.001,2.1889,534.0,0.4288,157.0,171.0,25.0,2.343,0.1031558906669973,0.0794167004968055,0.0334370852371868,0.0352415617148399,0.0258128040059428,0.038633327566334,0.0117693934805492,0.0102806873013865,0.0447847639002064,0.0155147083334274,0.3765757547309715,0.0235767655284185,0.0229054509996602,0.0202545662926325,0.0153256303364378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,negative,1.0,0.0,0.0,4,Bình yên / Chữa lành
0Ewx4XaQlkqjE7IIE1cGyH,Được Sống Trong Hoà Bình,Hana Cẩm Tiên,2025-08-27,"Ballad, Pop",0.0,14.0,neutral,189.58,99.38,0.12189,2203.81,4.4964,10.1144,-1.9811,10.1469,4.2421,9.0095,-3.8365,9.1584,-140.5189,109.4852,94.0454,32.7974,-5.6994,19.6391,8.2008,15.365,-4.8309,12.2051,5.2815,11.4013,2.7655,11.9388,1.6961,11.5249,-2.8783,10.4974,0.096657,4648.64,20.31,17.14,20.62,20.92,19.31,18.63,48.79,0.015866,1.2517,3.23,0.9753,0.2635,0.1886,0.2789,0.2453,0.3218,0.2495,0.2963,0.3252,0.2445,0.2602,0.2111,0.296,0.1185,-0.0057,0.0692,0.0429,-0.0081,-0.0109,2.4798,106.0,0.8585,37.0,28.0,12.0,0.5591,0.0175009466884501,0.0115846572232519,0.0050495523249707,0.0123750605029401,0.0104502975210523,0.0034679324527434,0.011339772485903,0.0076903367966097,0.0126235047120996,0.7669911811464567,0.004316727249766,0.0029939751665022,0.0034918260122295,0.0033815709324645,0.0026195845091462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,neutral,0.0,1.0,0.0,0,Kịch tính / Da diết
5cyynaGEZIxm8fK00JZzDL,Trái Tim Quả Cảm,Chiến Sĩ Quả Cảm,2025-08-27,"Pop, Ballad",0.0,22.0,negative,196.85,89.1,0.200158,2320.92,8.2057,11.0456,-0.392,9.5901,-0.3526,8.3016,-1.2489,8.7459,-70.6601,86.5959,92.9288,32.2082,7.8199,19.9812,23.5151,14.5757,5.288,15.0946,2.7014,10.6654,2.7125,12.4398,10.6665,9.6347,-10.532,11.7802,0.095648,5090.07,19.05,15.08,18.56,18.38,17.81,18.42,49.17,0.019782,1.3153,3.71,0.9768,0.3228,0.4269,0.3348,0.2753,0.3489,0.3324,0.4477,0.328,0.3266,0.3557,0.3057,0.3326,0.0325,-0.1059,-0.0568,-0.0532,0.0111,0.0143,1.9643,322.0,0.4845,135.0,101.0,26.0,1.6358,0.0233409124345921,0.0151012058713299,0.00716888881496,0.0186465795796488,0.0126872523109046,0.0046863923014757,0.011990993989072,0.0085253744541093,0.0160668533287193,0.0709619879392405,0.0059562445374403,0.0040241630458789,0.0046302460024016,0.0044550755119262,0.0034956868678981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,negative,1.0,0.0,0.0,0,Kịch tính / Da diết
0JgkfdI6INTM7SquvLX9k8,Một Chữ Hiếu,Vũ Duy Khánh,2025-08-28,Ballad,0.0,14.0,negative,378.46,161.5,0.150702,1790.14,-2.4764,11.2527,-0.538,10.2782,-0.4656,9.5613,-2.8115,9.2846,-144.0199,109.1972,113.4039,34.6286,12.6547,18.1047,16.8007,15.7192,-1.787,13.9022,4.764,11.2494,-3.4912,12.3924,-0.2664,10.3432,-2.5781,9.521,0.076873,3738.31,20.76,17.53,20.92,21.96,21.15,18.96,48.16,0.016095,1.0562,2.06,0.9626,0.2123,0.3238,0.2013,0.3523,0.3188,0.2254,0.3546,0.2619,0.4441,0.2392,0.222,0.3366,-0.103,-0.2725,0.0356,0.0882,-0.0174,-0.0011,3.485,302.0,0.3179,120.0,75.0,28.0,0.798,1.6335482400317421e-307,1.0,2.1157771490947525e-308,2.9512453209050834e-308,8.97159200806708e-308,2.9088931222103647e-308,2.322815597322221e-308,2.1550922256262803e-308,1.745856632544438e-307,2.222922007914373e-308,3.089533670135198e-308,2.152332682371636e-308,4.821082383987365e-308,7.525076282948548e-308,1.687570011401024e-308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,negative,1.0,0.0,0.0,2,Sâu lắng / Thấu cảm
5Szrf4AIJCBWVRoKs6lry7,10 Năm Nữa,Freaky,2025-08-28,"Rap/Hip-hop, Pop",0.0,16.0,positive,224.07,152.0,0.251822,2420.1,7.6207,16.302,-10.5911,12.1733,2.6178,12.2852,-5.595,12.0235,-86.9081,82.4167,82.3428,35.9518,1.0337,29.6844,24.747,18.4878,6.3345,17.8604,2.672,17.3945,-4.1959,14.318,-1.6949,17.0187,-12.8899,16.0174,0.098361,4925.24,23.58,16.88,21.17,20.7,22.03,23.88,49.59,0.016534,1.8151,4.14,0.9651,0.3021,0.2787,0.2678,0.3759,0.5552,0.3479,0.3496,0.2869,0.3964,0.3561,0.3626,0.4995,0.065,-0.1755,0.0129,0.099,0.0109,-0.0063,2.9103,603.0,0.4726,141.0,177.0,40.0,2.6911,0.0989100502520106,0.0574460911213304,0.04685866842225,0.5294185184519751,0.0318872009849107,0.0213637441248269,0.0182409649297443,0.0146905849666301,0.0513776738827033,0.0277618721243565,0.0346973467384721,0.016970232826424,0.0193106831906642,0.0176273883573928,0.0134389796263083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,positive,0.0,0.0,1.0,1,Bùng nổ / Sôi động
5Cfh6gLuYMa2A6lSvSdmof,Ngày Nội Mất,Freaky,2025-08-28,"Rap/Hip-hop, Pop, Indie",0.0,22.0,negative,216.67,89.1,0.174909,2056.27,0.9758,13.6745,-12.7388,12.7817,-3.4992,11.8579,-3.4198,10.2895,-128.9694,78.5085,101.8052,40.2081,4.4755,34.9983,30.3381,23.8346,1.4818,19.2529,-7.456,18.3801,5.6103,14.7807,-7.1491,15.9172,-7.5765,13.3822,0.075561,4286.41,21.83,16.02,20.13,19.35,18.49,21.03,47.92,0.013297,1.7276,3.94,0.955,0.3491,0.4084,0.303,0.2894,0.3635,0.3219,0.3894,0.3541,0.5119,0.4267,0.3364,0.3957,0.0314,-0.2308,-0.0115,0.063,-0.0139,-0.016,2.4934,299.0,0.3043,113.0,75.0,23.0,1.38,0.0330013707923409,0.0200307839685035,0.0030105707279506,0.0048755342738112,0.0197885029993676,0.0035692469491347,0.0045000832472656,0.0038203092420684,0.0543595712728271,0.003844426110354,0.0038071710507638,0.0028273618015681,0.006073535798907,0.0067061959550144,0.0023792780086204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,negative,1.0,0.0,0.0,3,Tươi mới / Yêu đời
0AzSfJXsp43FUaxhn0aLhW,Tin Vào Tao,Freaky,2025-08-28,Rap/Hip-hop,0.0,15.0,negative,174.86,99.38,0.187468,1764.69,3.931,11.8701,-8.482,10.3504,-1.9198,10.8258,-3.0798,8.8396,-140.7432,113.2171,115.2516,48.7031,3.7634,33.4659,18.0876,21.5399,15.1461,18.1004,0.1254,15.9295,6.2313,15.183,3.0865,12.1829,-9.6644,13.1382,0.063962,3667.0,22.96,16.21,19.3,18.31,18.21,19.98,46.23,0.0311,1.7329,4.28,0.9721,0.4238,0.3491,0.3902,0.3433,0.4066,0.4266,0.331,0.4143,0.3588,0.4466,0.3482,0.353,0.1101,0.208,-0.0476,0.0243,-0.0077,0.0198,2.0457,548.0,0.5073,150.0,180.0,46.0,3.1339,0.0810136135747113,0.0378536119151204,0.007444736709734,0.0146579802239558,0.0745768277383249,0.0075493341924039,0.0126257483063883,0.0096799066632184,0.130911598067278,0.0104897594199475,0.0087956058979544,0.0058469049278739,0.011103253058259,0.0119123463508529,0.0045216946404531,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,negative,1.0,0.0,0.0,3,Tươi mới / Yêu đời
2MYXR9IWMmRViaW66rgwDh,Như Nằm Mê Mà Thôi,Phạm Hoài Nam,2025-08-28,"Pop, Indie",0.0,6.0,neutral,217.06,184.57,0.195429,1490.23,-10.374,9.095,-11.9626,9.664,-9.3993,9.8503,-13.0704,9.6372,-169.7748,93.9345,121.8408,35.7287,23.5847,20.4434,14.4965,18.127,0.761,14.7929,5.7078,10.2827,-10.8499,10.6524,0.5267,11.6582,-18.9716,9.9098,0.053108,3028.33,22.22,19.69,24.05,22.12,20.81,18.99,49.34,0.004008,1.2659,2.63,0.9541,0.2685,0.1072,0.1191,0.2064,0.3365,0.1883,0.3699,0.3475,0.1597,0.2318,0.2062,0.3491,0.2717,-0.1303,0.1774,0.0582,0.0231,0.0389,5.6537,197.0,0.4518,48.0,69.0,17.0,0.9076,0.4422569254835937,0.0716296592305096,0.0176488362240269,0.0420142255724256,0.0490657925295181,0.0178538969527556,0.0189878498236436,0.0142937597088965,0.1078003301467467,0.0210157596971448,0.0231609685806499,0.0129640941016983,0.0279857883478917,0.0265678403394191,0.0094914243322025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,neutral,0.0,1.0,0.0,2,Sâu lắng / Thấu cảm
0mUp1xnlQ7CQ34a8x1cOtZ,Thành Đầu Thổ,Freaky,2025-08-28,Rap/Hip-hop,0.0,12.0,neutral,278.66,143.55,0.194194,2045.38,5.1779,11.7801,-3.2562,10.0642,3.0514,10.2777,0.008,10.5037,-98.985,81.6481,100.5277,32.6588,-1.9014,25.2175,20.717,19.9603,-2.8989,17.5972,0.9698,14.6747,2.2393,12.2507,1.9873,12.4485,-6.5916,12.2766,0.07521,4332.77,22.59,15.6,18.57,18.51,17.95,19.13,48.08,0.01579,1.7022,3.55,0.9576,0.3225,0.375,0.3919,0.3807,0.3942,0.3501,0.4035,0.4213,0.4382,0.4272,0.3896,0.3713,0.0433,-0.072,-0.0049,-0.0047,-0.0013,-0.002,2.0386,729.0,0.5336,231.0,237.0,39.0,2.6161,0.1342585906431096,0.0908944703052513,0.1267813168406571,0.1455183088508796,0.0447768724915917,0.0417703598140904,0.0235894734764294,0.0201967128272457,0.0715429684435518,0.0362663766513245,0.0734595501470943,0.0331286970092163,0.0298768829340152,0.0263428332010825,0.0238009812850293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,neutral,0.0,1.0,0.0,1,Bùng nổ / Sôi động
76TAePvLIY0wIZKPVi1ffC,Con Không Muốn Đâu,Freaky,2025-08-28,"Rap/Hip-hop, Pop",0.0,30.0,negative,198.55,89.1,0.215628,1862.34,9.954,11.5116,-4.1768,10.9069,4.6026,11.1893,-0.058,9.7676,-121.9305,85.0634,117.2405,50.6644,11.424,40.5506,36.062,22.6545,16.0709,19.7871,0.6518,16.2868,14.0569,13.6463,2.8834,12.0175,-1.4499,12.907,0.064859,3971.74,21.98,16.26,19.36,18.47,18.06,21.7,47.84,0.0096,1.9462,4.06,0.9718,0.5254,0.4143,0.3923,0.3422,0.3883,0.4491,0.3424,0.3914,0.3593,0.4354,0.4182,0.4171,0.0813,0.2393,-0.1095,-0.1678,0.0213,-0.005,2.7916,707.0,0.4936,206.0,230.0,38.0,3.5608,0.0994746298620871,0.0634659090868732,0.0727994832888891,0.1558075914646663,0.0316627954177585,0.0263419598714552,0.0162725820417289,0.0136757227578211,0.0512267756550738,0.0246992243244039,0.0483955836487251,0.0204204409556417,0.0208586297455037,0.0186438862995702,0.0147685021828392,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,negative,1.0,0.0,0.0,1,Bùng nổ / Sôi động
0JpFvzZYd87a4czaoKHJ4F,Chúng Ta Chỉ Là Những Đứa Trẻ,Freaky,2025-08-28,"Rap/Hip-hop, Pop",0.0,26.0,negative,222.86,161.5,0.111251,1688.17,-4.5202,11.5549,-10.0605,9.9648,-5.67,10.0224,-10.0388,10.1737,-183.8292,108.2087,122.056,38.9807,-3.3168,25.0235,18.5449,25.3891,-2.3239,17.3634,-9.8878,14.2025,-4.62,16.2775,-11.4753,15.3262,-11.8763,12.6692,0.072164,3350.77,19.89,17.79,20.91,20.33,19.43,20.22,47.21,0.011123,1.5141,3.59,0.9625,0.3449,0.545,0.2993,0.3813,0.2528,0.349,0.2474,0.2135,0.3737,0.2209,0.236,0.1956,-0.2521,-0.0459,-0.1473,0.027,0.0326,-0.0133,2.2894,505.0,0.5505,157.0,151.0,31.0,2.266,0.0896930603135563,0.0518202554657209,0.044216578036745,0.5675357084898579,0.0299105103063003,0.0191807572666718,0.0174844237424703,0.0140118568315228,0.0475818136184725,0.0272082861804472,0.0300735902982084,0.0154755126810781,0.017467002719397,0.015954022977004,0.0123866210725469,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,negative,1.0,0.0,0.0,4,Bình yên / Chữa lành
7xhV3jwLb7d4Qol8iHk1NG,Điếu Thuốc Đầu Tiên,Freaky,2025-08-28,"Rap/Hip-hop, Pop",0.0,19.0,negative,192.0,161.5,0.204907,1750.4,-0.2875,10.9435,-5.9431,9.2577,1.5901,9.0792,-4.2877,8.1293,-131.5968,82.2358,105.9021,35.7509,11.7021,26.0449,33.3954,21.1475,13.2,17.7017,7.1744,14.2037,10.1085,13.3217,0.266,11.8492,-0.7838,11.8557,0.052194,3738.81,23.74,16.75,18.67,17.36,17.54,18.41,46.5,0.011168,1.8153,4.24,0.9601,0.3926,0.4123,0.456,0.4237,0.4278,0.371,0.2954,0.3444,0.3462,0.3913,0.3571,0.3607,0.0965,0.1165,-0.0631,-0.0181,0.0037,-0.0045,2.2703,586.0,0.4659,188.0,184.0,48.0,3.0521,0.0862608796855991,0.0507363045493821,0.0489043923236207,0.5755452310395476,0.0281347247398697,0.0193364009085197,0.0161321245790756,0.0131365377749194,0.0451597208118382,0.0244586705071618,0.0314763567470245,0.0156086766814163,0.0170140250173815,0.0156518154804045,0.0124441391542385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,negative,1.0,0.0,0.0,1,Bùng nổ / Sôi động
0jxkAu7OS6STFFY28BUzI0,Giữa Hoà Bình,Lyly,2025-08-29,"Ballad, Pop, Indie",0.0,40.0,negative,269.76,123.05,0.098996,1911.84,-2.6009,11.9392,-8.4977,10.7898,-0.4867,11.8652,-4.6302,9.6164,-176.4198,108.1276,104.7407,28.3744,0.6719,18.1052,20.7,15.7032,-4.3165,15.8529,5.5273,14.3383,-2.4065,12.9284,-0.8779,11.0298,-6.8539,11.8553,0.079885,4100.98,24.77,17.58,21.38,21.47,20.61,19.71,49.78,0.007957,1.0937,2.34,0.9482,0.2866,0.2686,0.4705,0.2442,0.2797,0.1836,0.2513,0.357,0.2566,0.3994,0.215,0.27,0.2735,0.0963,0.04,-0.0318,-0.0214,0.0046,3.0448,226.0,0.5531,101.0,70.0,8.0,0.8378,0.0470986155812833,0.0340728125125564,0.0102286127900228,0.0231110380195141,0.0456673448080308,0.008489196497757,0.4162831577955264,0.0464792182606981,0.0417372230704691,0.0322804136071009,0.0100473637879146,0.0073145676866994,0.0094976776361492,0.0094799969438112,0.0064426234243058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,negative,1.0,0.0,0.0,2,Sâu lắng / Thấu cảm
4dLOrWRTesYYItN12iSE64,Mưa Thủy Tinh,Ưng Hoàng Phúc,2025-08-29,"Pop, Rap/Hip-hop",0.0,21.0,negative,265.17,143.55,0.337135,2651.15,5.7957,9.5859,0.1532,9.1831,3.9613,8.5894,-1.2431,8.4748,4.4174,80.1908,74.5401,27.9102,-11.7161,22.3637,12.5934,17.2869,-0.2776,12.2492,5.3472,10.8909,-1.46,10.85,3.4875,10.5355,-0.4983,10.0496,0.112009,5637.76,20.12,14.64,18.19,17.7,17.68,17.37,47.18,0.038208,1.5606,4.29,0.9745,0.3428,0.353,0.3385,0.5267,0.3654,0.3465,0.4016,0.4187,0.558,0.4357,0.4975,0.4598,-0.0797,-0.0338,0.1086,0.0232,-0.0001,-0.0071,1.8566,368.0,0.2527,109.0,95.0,22.0,1.3878,0.2533861420159414,0.080539342232294,0.015448418299663,0.0259324885930754,0.086760765550481,0.0171461860323602,0.0205662268349634,0.0167172099482616,0.2479779722822203,0.0189719339657807,0.0190100073479056,0.0134074383935713,0.028888859678647,0.0307574817692717,0.0102832948959299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,negative,1.0,0.0,0.0,4,Bình yên / Chữa lành
