title,artists,featured_artists,album_type,spotify_popularity,spotify_release_date,spotify_genres,genres,spotify_track_id,main_artist_id,is_hit,file_name,Audio_Error,Lyrics_Error,duration_sec,tempo_bpm,musical_key,rms_energy,spectral_centroid_mean,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,zero_crossing_rate,spectral_rolloff,spectral_contrast_band1_mean,spectral_contrast_band2_mean,spectral_contrast_band3_mean,spectral_contrast_band4_mean,spectral_contrast_band5_mean,spectral_contrast_band6_mean,spectral_contrast_band7_mean,spectral_flatness_mean,beat_strength_mean,onset_rate,tempo_stability,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma12_mean,tonnetz1_mean,tonnetz2_mean,tonnetz3_mean,tonnetz4_mean,tonnetz5_mean,tonnetz6_mean,harmonic_percussive_ratio,final_sentiment,lyric_total_words,lexical_diversity,noun_count,verb_count,adj_count,lyrical_density
Share the Night,Larria.,"VSTRA, antransax",single,27.0,2022-08-10,"v-pop, vietnamese lo-fi, vietnamese hip hop, vietnam indie","Pop, Indie, Rap/Hip-hop",6NiU7NByORD3dOivBDRyD7,1qdb7jDQjPd8WWpayCRh5V,0.0,share the night - larria..mp3,OK,OK,257.14,143.55,D:maj,0.136379,2064.92,5.37,11.3532,-10.4751,12.1098,-1.5911,10.6727,-6.8696,9.7447,-171.155,99.4003,97.7492,40.1008,25.284,24.0039,27.2176,21.1899,7.2597,12.8454,-1.5742,14.536,-4.2187,11.9016,-3.5842,12.9141,-3.0833,10.6866,0.071831,4583.74,20.1,17.54,21.75,21.82,20.94,19.99,48.8,0.011041,1.4242,2.98,0.9663,0.1831,0.2343,0.2829,0.201,0.3622,0.2784,0.44,0.2616,0.2155,0.3454,0.2316,0.2351,0.2055,-0.0994,0.0107,-0.1105,0.0143,0.0237,2.975,negative,295.0,0.5017,106.0,89.0,24.0,1.1472
Shawty,VSOUL,Obito,single,46.0,2023-07-24,"vietnamese hip hop, v-pop","Rap/Hip-hop, Pop",4ZLGGscpAgJGZaM8yJ3IAf,22MX8BG5870DGzpNricY7q,1.0,shawty - vsoul.mp3,OK,OK,224.57,143.55,E:maj,0.190661,1865.21,1.8308,12.8553,-1.4524,12.3234,0.6741,10.7364,-4.7577,10.1734,-141.6479,93.2585,113.4831,44.8665,22.0773,26.8897,13.3554,20.259,10.0576,17.4858,1.2971,18.2153,-6.7036,16.7331,2.4817,15.1514,-8.9336,12.5536,0.056304,4147.59,23.91,17.76,20.45,19.45,19.11,18.83,48.44,0.011338,1.5598,4.06,0.9687,0.2589,0.3143,0.2879,0.5166,0.557,0.3078,0.3387,0.3184,0.4743,0.3754,0.3465,0.3698,-0.02,-0.1898,-0.0708,0.1956,-0.0185,0.0236,3.8601,negative,467.0,0.4368,173.0,137.0,22.0,2.0795
Shawty ở trong Nam,prettyXIX,"2pillz, VCC Left Hand",single,15.0,2023-08-23,"vietnamese hip hop, v-pop, vietnam indie","Rap/Hip-hop, Pop",0CWvvICuTPSZnDqEQIuJ0S,28XrDF0G35BpyybcGaQTzU,0.0,shawty ở trong nam - prettyxix.mp3,OK,OK,193.6,152.0,F#:min,0.156201,2356.76,8.5289,11.8655,-3.1536,11.9297,-3.059,11.2307,-4.6235,11.4782,-116.7132,75.956,92.7024,44.7453,-2.7984,25.5603,6.4018,23.5851,-2.1846,19.0622,-0.8012,16.6147,3.9501,17.5966,-1.545,16.4144,-10.9262,17.618,0.095798,5023.12,22.43,16.05,19.21,19.43,19.88,19.13,47.44,0.022295,1.3977,3.57,0.9623,0.2528,0.402,0.4511,0.3525,0.5023,0.3658,0.5654,0.3842,0.4217,0.5099,0.3472,0.3871,0.1476,-0.1146,0.0141,-0.1109,0.0284,0.0126,3.3329,positive,431.0,0.3991,202.0,113.0,16.0,2.2262
Shay nắnggg,AMEE,Obito,single,53.0,2022-06-06,"v-pop, vietnamese hip hop, vietnam indie","Rap/Hip-hop, Pop",0f9erLcde4CA2XrRg7mdeE,2aQnC3DbZB9GbauvhAw7ve,1.0,shay nắnggg - amee.mp3,OK,OK,208.3,107.67,G:maj,0.26954,1860.28,-4.6655,11.0917,-14.0642,10.2865,-1.5556,9.0562,-11.1181,9.5201,-87.0758,100.5165,110.2445,36.9094,11.3118,23.8976,13.876,17.4107,0.563,16.0358,-0.9136,16.5041,0.1724,11.9287,-4.2816,13.3329,-3.5803,10.8029,0.065344,3992.43,23.79,18.31,21.7,21.05,19.3,19.64,46.46,0.010368,1.5055,3.58,0.9733,0.2491,0.2369,0.3629,0.2779,0.2819,0.1847,0.2976,0.4923,0.2867,0.3456,0.2459,0.33,0.2571,0.092,0.1339,-0.0163,0.0144,-0.0057,2.3507,positive,388.0,0.4356,122.0,116.0,19.0,1.8627
She Neva Knows,JustaTee,,single,60.0,2012-01-21,"v-pop, vietnamese hip hop, vietnam indie","Rap/Hip-hop, Pop",0NyrI1tMvqcK3vU5z9DMdI,3rjcQ5VIWCN4q7UFetzdeO,1.0,she neva knows - justatee.mp3,OK,OK,289.33,117.45,G:maj,0.295026,2653.14,1.7919,9.5283,-5.2165,8.7698,-3.7752,8.6327,-6.9549,8.8784,-27.994,76.4251,80.5735,27.4012,13.3004,20.3023,12.3348,15.5071,-0.9156,11.5945,2.7285,10.6279,-1.4195,9.5726,0.9994,9.0913,-4.7602,9.3517,0.115039,6000.64,19.98,17.27,20.85,20.9,19.34,19.14,47.29,0.025119,1.2693,3.03,0.9683,0.2073,0.2499,0.3308,0.2199,0.2949,0.2023,0.3638,0.3652,0.306,0.3883,0.2349,0.3173,0.2301,-0.0259,0.0149,-0.031,-0.0024,0.0167,2.1124,negative,650.0,0.3154,197.0,216.0,22.0,2.2466
She Never Cries,Hoàng Duyên,Sơn.K,single,50.0,2025-07-04,"v-pop, vietnam indie, vietnamese lo-fi","Pop, Indie",3MDrehKu2qDxYUnbVne7B6,3LbBKYlyMaATS8IIe7HJ0d,1.0,she never cries - hoàng duyên.mp3,OK,OK,261.17,172.27,E:maj,0.230816,1758.55,-0.0276,11.8027,-8.2939,9.5221,-3.1468,8.539,-5.3087,8.2226,-101.6349,115.4604,112.1416,32.6396,3.4451,18.4507,21.5842,16.5497,12.8478,12.2911,1.0839,12.723,5.9309,9.3684,1.2761,11.0274,-1.7103,10.478,0.061948,3606.15,20.92,17.44,19.95,19.53,19.13,20.17,45.82,0.008806,1.137,2.78,0.9464,0.2198,0.2262,0.1772,0.3615,0.6049,0.2967,0.2964,0.2061,0.3232,0.2794,0.2344,0.388,0.1652,-0.2507,-0.0074,0.1835,0.0406,-0.0178,3.2122,neutral,381.0,0.4383,100.0,129.0,32.0,1.4588
She Said,WEAN,NAOMI,single,41.0,2018-10-08,"v-pop, vietnamese hip hop, vietnam indie","Rap/Hip-hop, Pop",4uimz2PRnM5UpgOH2utr16,30eFAXoU2kTjJPf2cq80B8,1.0,she said - wean - naomi.mp3,OK,OK,206.62,123.05,A#:min,0.24365,1922.6,6.8421,11.6629,-7.3446,11.0013,4.6211,10.1376,3.5333,10.7831,-107.6976,72.8886,116.0084,40.6632,20.2884,25.8343,19.9484,18.9414,10.3732,14.899,-8.5418,15.2891,-6.9542,16.0347,4.6595,14.5077,-10.8379,13.9314,0.060478,4292.6,23.74,17.06,19.81,19.62,18.96,19.9,49.24,0.010076,1.6449,3.93,0.9721,0.3804,0.4377,0.3274,0.4389,0.3796,0.4943,0.446,0.3431,0.413,0.3547,0.4659,0.3267,-0.1823,0.0118,-0.1018,-0.0769,0.0039,0.0045,2.7571,positive,463.0,0.419,208.0,165.0,14.0,2.2408
She Said She Wanna Go,Lil Liem,kidsai,single,33.0,2025-07-27,"v-pop, vietnamese hip hop, vietnam indie","Rap/Hip-hop, Pop",2Mfsu4z9VEm1HRrhOf9VVT,5WtJZwEnoNM2Te1jh6Uftx,1.0,she said she wanna go - lil liem.mp3,OK,OK,134.91,152.0,F#:maj,0.229241,2186.67,13.4338,10.108,-5.8574,7.9534,-0.8512,7.2942,-2.8063,6.8427,-64.7824,105.2677,102.2318,38.7445,2.5012,19.4529,20.4076,17.7275,9.4963,13.7419,7.2489,12.0315,4.8507,10.5811,2.0939,11.4119,-0.4962,8.7256,0.08233,4789.08,21.89,16.15,18.38,19.04,19.93,20.11,48.32,0.016983,1.3431,3.14,0.9695,0.3868,0.5149,0.3093,0.2769,0.3266,0.3539,0.5625,0.3778,0.4816,0.5206,0.4108,0.5198,0.0201,-0.3431,-0.0474,-0.1209,0.002,0.0312,2.7895,negative,280.0,0.4179,105.0,94.0,11.0,2.0755
Shh! Chỉ Ta Biết Thôi - OST Chị Chị Em Em,Chi Pu,,single,34.0,2019,"v-pop, vinahouse, vietnam indie",Pop,7aEYnqqVpHpBLudfkhldf3,6jRD85dsXJYn5vv73rqSGi,0.0,shh! chỉ ta biết thôi - ost chị chị em em - chi pu.mp3,OK,OK,225.31,99.38,G:min,0.238566,2345.07,3.1379,9.4829,-9.9738,10.2594,1.0509,8.6898,-5.6402,9.0394,-71.4848,117.7775,87.8132,37.9387,3.1332,17.807,12.7151,17.7666,0.7266,11.7134,1.1396,12.9215,0.6421,9.5705,1.6268,9.9323,-5.6606,9.5728,0.088169,5205.07,21.19,16.79,20.02,18.93,18.09,17.95,46.74,0.031768,1.2191,3.44,0.9645,0.3402,0.299,0.4685,0.2674,0.222,0.2843,0.2596,0.4261,0.2684,0.3418,0.2741,0.2149,0.0828,0.2319,0.0649,-0.0698,0.0005,0.0029,2.5799,negative,341.0,0.305,70.0,74.0,21.0,1.5135
Shine Like a Star,prettyXIX,"Cam, V#",album,12.0,2022-09-29,"vietnamese hip hop, v-pop, vietnam indie","Rap/Hip-hop, Pop",0gL2oPMCrjutEr180bqT27,28XrDF0G35BpyybcGaQTzU,0.0,shine like a star - prettyxix.mp3,OK,OK,309.25,112.35,D#:min,0.118891,2468.69,-5.8448,10.9975,-4.3867,9.067,-3.2145,9.2516,-9.2319,9.6586,-117.3527,74.8195,81.9119,38.537,-23.9319,24.554,19.774,19.3908,-4.7729,18.4075,5.5551,13.576,-1.3024,13.4589,1.1216,12.0755,-14.0072,11.553,0.120233,5055.47,22.17,16.72,18.82,18.12,18.15,18.08,50.16,0.033066,1.3584,3.97,0.9377,0.3061,0.4734,0.4335,0.6236,0.4603,0.3693,0.4066,0.3466,0.3551,0.2967,0.3486,0.3391,-0.0859,-0.1128,0.0669,0.0046,0.0316,0.0164,1.4942,neutral,555.0,0.5315,248.0,210.0,19.0,1.7947
Show Me Love,RPT MCK,,album,48.0,2023-03-02,"vietnamese hip hop, v-pop, vietnam indie",Rap/Hip-hop,2X2mIfNW5ZtLmVgpm9rgUX,1zSv9qZANOWB4HRE8sxeTL,1.0,show me love - rpt mck.mp3,OK,OK,154.92,136.0,G:min,0.13111,2625.65,3.3902,10.3432,-4.7269,9.4472,1.6135,9.4967,-5.4655,8.8957,-152.2761,150.1772,83.7474,33.8189,10.0618,22.5436,11.5717,16.7799,5.16,12.6861,2.5254,11.2901,-6.5351,11.6024,2.083,11.4528,-5.7511,10.6757,0.124365,5807.71,19.99,16.88,19.78,19.35,19.58,17.45,48.54,0.039031,1.1808,3.39,0.951,0.3859,0.3022,0.5006,0.3052,0.252,0.3609,0.3147,0.4173,0.2697,0.3798,0.3752,0.2688,0.0582,0.2138,0.0213,-0.0917,0.0041,-0.0035,2.362,positive,301.0,0.4352,111.0,101.0,13.0,1.9429
Shrek n Fiona,V#,VCC Left Hand,single,12.0,2022-06-30,"vietnamese hip hop, v-pop, vinahouse, vietnam indie","Rap/Hip-hop, Pop",3zMeRpFacbOmgrGrXfjkSj,3XevJv2rTKu5WYtD0LW6om,0.0,shrek n fiona - v#.mp3,OK,OK,175.83,136.0,D:min,0.200639,2230.75,4.001,13.6137,-6.7046,10.6712,-4.9002,11.2266,-8.1457,11.4227,-137.864,97.7145,94.0631,39.3031,42.4032,35.8887,15.9716,22.0513,2.4418,16.6183,5.4962,16.9315,-1.9511,14.0498,5.1873,14.3152,-3.8689,13.4633,0.072123,5127.08,22.74,18.42,22.07,22.35,20.51,19.03,48.27,0.013635,1.5579,3.65,0.9712,0.4345,0.2839,0.2718,0.2361,0.399,0.5573,0.3412,0.4467,0.343,0.4792,0.3495,0.2514,0.1691,0.2292,-0.1739,-0.0569,-0.0432,0.0158,3.9373,positive,339.0,0.531,146.0,127.0,8.0,1.928
Si mê you,Obito,,single,45.0,2022-10-09,"v-pop, vietnamese hip hop, vietnam indie","Rap/Hip-hop, Pop",5b2tuX2lP0lpCR8EGNVkrx,0ZbgKh0FgPYeFP38nVaEGp,1.0,si mê you - obito.mp3,OK,OK,183.0,89.1,G:maj,0.108353,2212.97,2.1223,13.832,-7.4677,10.2367,-5.9266,10.4335,-9.5133,9.546,-190.5539,111.2316,88.8213,38.8189,6.354,21.2992,0.4529,19.2566,2.5754,15.052,-9.5735,16.2368,-6.5749,13.4533,1.3854,12.7627,-8.3917,13.3845,0.088659,4808.64,21.72,18.15,21.02,20.35,18.97,18.62,46.59,0.019594,1.4526,4.1,0.9783,0.4284,0.2643,0.3368,0.2535,0.3323,0.2397,0.2473,0.4532,0.2894,0.3318,0.2373,0.3236,0.2128,0.1452,0.072,0.0774,0.0202,0.0002,2.2538,positive,347.0,0.5216,126.0,110.0,19.0,1.8962
Sick Man,Hustlang Robber,,single,7.0,2021-05-08,"vietnamese hip hop, v-pop","Rap/Hip-hop, Ballad",4Iu3dFl4cuXJ5qKHi87dll,3JWIaDWHJq11w1xPqJStEv,0.0,sick man - hustlang robber.mp3,OK,OK,179.04,123.05,G#:min,0.12088,2429.96,1.1426,12.0318,-3.1781,11.0673,2.7776,10.6948,-5.12,9.6491,-149.2389,95.4702,91.0601,36.7343,17.1812,29.4146,15.5228,22.5096,7.1176,18.8505,5.1094,16.7111,-3.9484,14.5145,2.3889,13.3815,-10.3768,11.9131,0.097932,5186.23,18.85,15.56,18.36,17.23,17.75,17.84,49.14,0.021463,1.6491,4.13,0.9641,0.3572,0.3335,0.3389,0.444,0.3693,0.3071,0.338,0.3634,0.4052,0.3822,0.4504,0.4277,-0.0105,-0.0117,0.149,0.0452,0.0201,-0.021,1.7929,negative,184.0,0.6685,86.0,73.0,5.0,1.0277
Sickerrr,Suboi,,album,14.0,2021-07-15,"vietnamese hip hop, v-pop, vietnam indie","Pop, Rap/Hip-hop",11Ks6ozTh3pZwf6HngKxxq,2Fc5cGXai8xzLhGyltp4tT,0.0,sickerrr - suboi.mp3,OK,OK,225.94,76.0,A:min,0.207875,2347.93,9.5643,12.6962,-1.9685,9.7638,5.7686,8.9336,0.2903,8.3658,-121.5661,106.9491,81.2035,39.6853,-0.4672,26.9273,19.6988,21.8875,3.7458,16.1148,4.9755,14.5913,3.5973,12.7736,4.1994,12.2099,3.7266,10.7935,0.097266,5066.73,21.19,14.65,18.18,18.1,18.35,18.82,48.37,0.027597,1.4582,3.05,0.9588,0.4288,0.3436,0.4002,0.3174,0.4495,0.3655,0.3307,0.4162,0.4862,0.636,0.4674,0.4274,0.2772,0.0144,-0.2495,0.0434,0.0047,0.0933,3.8213,neutral,270.0,0.5,114.0,82.0,10.0,1.195
Simp Gái 808,Low G,,single,62.0,2023-10-18,"vietnamese hip hop, v-pop, vietnam indie",Rap/Hip-hop,2ppLwHSMgDGEQ5c8o6nAX2,6TITnFVRcl0AcZ4syE7Toe,1.0,simp gái 808 - low g.mp3,OK,OK,161.95,95.7,G#:min,0.132388,2005.39,7.405,14.619,-8.1209,13.3092,-1.0509,12.4165,-3.3433,10.3285,-167.3642,115.3662,106.0749,41.6898,12.374,30.4702,3.9801,20.4893,9.2868,20.3483,-6.3491,20.7931,1.3455,14.4832,11.7637,15.7008,-5.3867,12.4213,0.077178,4211.93,20.11,17.26,19.28,21.65,18.7,20.56,45.45,0.01509,1.7795,4.87,0.9779,0.2466,0.2456,0.2809,0.4008,0.2783,0.3023,0.3114,0.3302,0.5748,0.5132,0.6291,0.4317,-0.1763,-0.068,0.1461,0.0284,-0.0213,0.0325,2.015,positive,580.0,0.3379,200.0,170.0,15.0,3.5814
Simple Cypher,Low G,,single,39.0,2021-05-31,"vietnamese hip hop, v-pop, vietnam indie",Rap/Hip-hop,2nlnttaRSoj0ZfFy2gym2k,6TITnFVRcl0AcZ4syE7Toe,1.0,simple cypher - low g.mp3,OK,OK,124.62,143.55,C#:maj,0.098227,2301.11,3.3154,12.4277,-3.6775,12.7226,0.1035,9.9141,2.4165,10.6626,-194.9093,107.7147,83.111,41.406,16.1915,33.8247,36.0232,21.0987,7.228,22.5469,3.5024,21.5356,-0.2626,14.7508,2.7047,14.7898,-8.4087,15.5565,0.081173,4932.39,20.88,15.18,19.55,17.27,16.95,18.73,49.91,0.017436,1.9174,4.5,0.9647,0.4612,0.5836,0.4606,0.4045,0.3508,0.3075,0.333,0.3755,0.5225,0.4526,0.3775,0.3814,-0.1685,-0.1413,-0.1453,0.1239,0.0148,-0.0424,1.9539,negative,346.0,0.6214,117.0,112.0,13.0,2.7764
Simple Love,Obito,Seachains,single,57.0,2022-11-28,"v-pop, vietnamese hip hop, vietnam indie",Rap/Hip-hop,1hFZdk0jIkrMEribQHxGhP,0ZbgKh0FgPYeFP38nVaEGp,1.0,simple love - obito.mp3,OK,OK,213.72,129.2,E:maj,0.204518,2138.18,8.1522,14.4004,-2.7778,10.6572,4.1086,9.7901,-3.0838,11.2726,-141.2688,95.9642,90.1399,48.8747,6.9435,32.455,24.6815,22.6587,11.6921,21.3375,1.5727,19.8001,-0.8997,14.5133,10.0254,14.4483,-4.5344,12.4476,0.082659,4438.16,22.64,17.46,19.71,17.68,17.62,18.51,49.15,0.020041,1.9277,3.79,0.9713,0.3685,0.3464,0.3266,0.3883,0.4416,0.3608,0.3835,0.3764,0.4697,0.4547,0.4039,0.4169,0.0217,-0.1422,-0.0557,0.079,0.0055,-0.0126,2.6944,positive,511.0,0.4912,205.0,191.0,17.0,2.391
Single cuoi cung,Shayda,Husze,single,20.0,2024-12-05,"v-pop, vietnamese hip hop","Rap/Hip-hop, Pop",070mZBrIrRz1Yezc79nZLH,4WF9GdetrQiLeWDWAISRGa,0.0,single cuoi cung - shayda.mp3,OK,OK,205.81,117.45,F#:min,0.166124,1691.38,2.8322,9.5773,-7.6227,9.4083,1.0192,8.7462,-2.9615,8.4514,-141.1506,103.4217,123.0047,35.7561,20.1992,19.9113,5.9576,16.3497,-7.3258,11.7953,-1.3593,11.7613,5.3478,12.2724,-8.1173,11.6123,-0.2566,9.2609,0.062064,3486.83,22.06,16.72,19.81,20.89,19.66,19.19,47.12,0.00771,1.3227,3.47,0.958,0.2889,0.4274,0.2334,0.1921,0.3194,0.2173,0.3785,0.2218,0.3543,0.3463,0.2245,0.3533,0.0588,-0.2328,-0.0818,-0.0637,-0.0057,-0.0222,2.583,negative,407.0,0.4767,124.0,113.0,19.0,1.9776
Sinh Nhật Của Mùa Thu,Nguyenn,,single,30.0,2023-08-26,"v-pop, vietnam indie","Pop, Indie, Ballad",7qJf0rrMBJgpffdwOiojND,0FflNqUFk4ODtAZuVuqgou,1.0,sinh nhật của mùa thu - nguyenn.mp3,OK,OK,286.45,123.05,D:maj,0.144282,1708.83,5.7437,10.1453,-2.5437,9.6234,2.907,9.0519,-6.9901,10.81,-164.9988,109.7858,115.4467,36.7504,20.5962,19.4538,21.0968,15.8209,12.6092,13.2566,7.5977,11.672,-4.2209,11.0813,4.5624,10.5595,-3.9346,10.6455,0.056447,3968.37,19.56,18.9,21.7,20.5,19.96,18.17,49.43,0.007458,1.0462,2.41,0.9496,0.2557,0.2492,0.3701,0.24,0.2903,0.2216,0.3315,0.4026,0.2876,0.3765,0.2427,0.3364,0.2915,0.0175,0.0723,-0.0428,0.0061,-0.0045,3.7267,negative,349.0,0.467,100.0,102.0,24.0,1.2184
Sinh Nhật Của Xinh Nhất,24k.Right,"HIEUTHUHAI, Hipz",single,43.0,2023-11-08,"v-pop, vietnamese hip hop, vietnamese lo-fi, vietnam indie, vinahouse","Rap/Hip-hop, Pop",1W5kZCi3DyAwUu1flTIHdZ,0hUr8xEtATxbq2OTiJFAP0,1.0,sinh nhật của xinh nhất - 24k.right.mp3,OK,OK,180.0,95.7,C#:maj,0.236901,2323.96,2.1724,11.4984,-5.4029,9.8444,-1.9897,10.2996,-4.0133,10.1256,-118.5978,106.4116,83.8466,40.3844,15.5985,26.5183,15.0407,20.1134,14.7901,16.028,6.6675,15.9433,-4.7208,13.3726,8.9148,12.6443,-6.1832,12.1436,0.081765,5084.42,22.08,15.84,18.68,17.63,18.22,17.46,46.93,0.046295,1.7676,5.12,0.974,0.369,0.4752,0.3332,0.3862,0.3957,0.3721,0.4598,0.4594,0.6294,0.47,0.3571,0.3417,-0.0955,-0.1631,-0.1311,0.008,0.0255,-0.005,3.1776,positive,571.0,0.4081,220.0,173.0,26.0,3.1722
Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),Emcee L (Da LAB),"Da LAB, Badbies",single,63.0,2020-12-29,"v-pop, vietnamese lo-fi, vietnam indie, vietnamese hip hop","Rap/Hip-hop, Pop",5BTzf3doGTigDIYUFtbkI9,4bPYvyUn1mWwUwIW57oST2,1.0,sinh ra đã là thứ đối lập nhau - emcee l.mp3,OK,OK,234.17,143.55,F#:maj,0.161682,2096.84,6.5769,13.5472,-13.9699,11.8743,-4.8161,10.7674,-5.0741,9.9288,-139.1463,118.6799,97.5007,35.7087,14.3721,16.7136,13.6679,22.4006,-3.5295,14.0576,0.1609,11.975,-1.5377,11.741,-10.567,11.789,-8.6742,11.5683,0.086421,4524.75,23.64,19.09,22.69,22.07,21.47,20.94,48.64,0.017053,1.1084,2.32,0.9643,0.2034,0.2237,0.2557,0.1861,0.1479,0.2269,0.3489,0.2635,0.2861,0.2607,0.3304,0.3109,-0.0438,-0.0998,0.0601,-0.1675,-0.0134,-0.01,4.0676,negative,452.0,0.4314,153.0,139.0,30.0,1.9302
Sinh Tồn Để Chiến Thắng,Orange,Datmaniac,single,7.0,2020-08-10,"v-pop, vietnamese hip hop, vietnam indie, vinahouse","Pop, Indie, Rap/Hip-hop",4hD1bBEa0I8H06yhnZc8Uo,5lAfakPZgxFKgiJD6xAF1G,0.0,sinh tồn để chiến thắng - orange.mp3,OK,OK,202.11,152.0,D:min,0.273907,2051.14,7.5259,8.4275,-1.4584,9.2307,6.6751,8.1193,1.7338,8.1461,-50.0385,102.6724,100.3251,28.8372,-0.2246,19.0687,17.5235,14.1338,8.7301,12.0603,8.8472,13.1507,6.2306,11.3203,3.6015,9.817,3.462,8.9229,0.076456,4465.44,19.85,13.95,16.62,17.39,18.03,17.79,47.9,0.016525,1.3326,4.42,0.9859,0.4685,0.4307,0.6085,0.4466,0.4204,0.4018,0.31,0.3067,0.3462,0.5631,0.4231,0.3748,0.12,0.1581,-0.0657,-0.1443,-0.0343,0.0004,2.3761,neutral,142.0,0.5211,40.0,44.0,8.0,0.7026
Siren,TGSN,"tlinh, Mason Nguyen",single,41.0,2021-05-21,"v-pop, vietnamese hip hop, vietnam indie, vinahouse","Rap/Hip-hop, Pop",5nAVIBLsABzThpP7Z2BcJf,2OkxNsNz7QXCBwlME0fSsk,1.0,siren - tgsn.mp3,OK,OK,157.07,129.2,B:min,0.205514,2389.52,-0.3378,13.4186,-5.4289,12.6933,-1.0963,11.3739,-4.1575,10.7083,-104.7599,97.0148,87.4612,46.492,4.3285,34.7686,16.5216,26.4465,-11.0701,20.6094,-8.1145,20.2579,-1.9855,19.5654,-5.5916,17.8895,-7.7998,21.7968,0.106303,4763.19,19.05,16.52,19.44,19.79,19.44,20.09,46.91,0.023506,1.9239,4.41,0.9684,0.3214,0.3897,0.3979,0.3018,0.4028,0.3171,0.3833,0.3937,0.3577,0.3369,0.3586,0.4711,0.1086,-0.079,0.1225,-0.0519,0.0144,-0.0394,1.6656,neutral,495.0,0.5939,162.0,170.0,24.0,3.1515
Siêu Bạn Thân,Changg,A.C Xuân Tài,single,26.0,2025-09-11,"v-pop, vietnam indie, vietnamese hip hop, vietnamese lo-fi","Rap/Hip-hop, Pop",4WAyY6BQJDfwy1AubdRqeE,1nX1HVIUo1Zfs3e2v3lFb9,0.0,siêu bạn thân - changg.mp3,OK,OK,206.4,99.38,G:maj,0.189578,2059.05,-0.4511,11.4572,-5.4951,9.4773,-1.06,9.4457,-3.9384,9.0176,-101.3945,90.3259,105.4569,37.6388,5.6763,23.1556,18.1599,16.9219,7.5316,13.706,2.2169,13.7835,-2.0129,12.2952,-1.4951,13.1371,-1.1019,11.4913,0.080411,4502.43,22.27,17.11,20.06,20.02,19.61,18.81,47.21,0.018094,1.6277,3.82,0.9758,0.4687,0.2724,0.3333,0.2381,0.3221,0.2486,0.274,0.4502,0.2831,0.3177,0.2353,0.3567,0.1665,0.1441,0.071,0.0594,0.0196,0.0011,2.3756,negative,403.0,0.4715,96.0,130.0,26.0,1.9525
Siêu Nhân Không Áo Choàng,Trúc Nhân,Nguyễn Hồng Thuận,single,16.0,2023-01-06,"v-pop, vietnam indie","Ballad, Pop",3tyFg8YxeNEN3v60UhaqRX,1dmaHHd1Xbd85cT1egYb4w,0.0,siêu nhân không áo choàng - trúc nhân.mp3,OK,OK,291.9,129.2,G:maj,0.147511,1720.61,3.2906,11.6694,-5.3779,8.9867,-7.7754,9.2061,-6.5085,8.7284,-167.3649,95.9794,114.6221,33.9188,0.8274,21.5213,17.8972,18.6547,11.482,14.6784,5.1525,11.2746,0.0426,11.5412,3.3418,9.7444,-8.0656,10.6904,0.066837,3447.32,22.68,19.08,21.49,20.1,19.94,19.35,47.98,0.011962,1.2008,2.52,0.9479,0.3112,0.2478,0.3625,0.2283,0.2267,0.1869,0.3504,0.4817,0.2799,0.2835,0.2198,0.2999,0.2428,0.1232,0.1435,-0.0102,0.0299,0.0006,4.247,negative,312.0,0.5321,109.0,82.0,23.0,1.0689
Siêu Nhân Ngao,Wxrdie,24k.Right,album,47.0,2024-11-12,"vietnamese hip hop, v-pop","Rap/Hip-hop, Pop",4N5J0XZhaNro1JFUbzc6oH,1Jmkhzve9TuXHUUWGmpANw,1.0,siêu nhân ngao - wxrdie.mp3,OK,OK,191.74,161.5,F#:maj,0.353338,1944.32,11.2788,11.9454,0.6156,11.1928,9.8304,9.7873,1.9684,10.6117,-77.763,80.1042,103.018,47.3694,-1.0415,35.3555,21.3366,23.754,5.659,21.5504,12.0303,17.3733,1.266,16.1443,7.9822,13.4314,1.2777,12.4544,0.075361,3992.74,21.23,14.62,16.52,16.86,17.16,17.71,49.78,0.015579,1.9244,3.99,0.9667,0.6187,0.6349,0.6196,0.5852,0.5404,0.568,0.6365,0.5685,0.5108,0.5495,0.5873,0.7074,-0.0054,-0.0544,-0.01,-0.0355,0.007,0.0524,2.2124,negative,477.0,0.4067,171.0,127.0,16.0,2.4877
