track_id,file_name,title,artists,is_hit,spotify_popularity,artist_followers,spotify_release_date,spotify_genres,total_plays,spotify_streams,duration_sec,tempo_bpm,musical_key,rms_energy,spectral_centroid_mean,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,zero_crossing_rate,spectral_rolloff,spectral_contrast_band1_mean,spectral_contrast_band2_mean,spectral_contrast_band3_mean,spectral_contrast_band4_mean,spectral_contrast_band5_mean,spectral_contrast_band6_mean,spectral_contrast_band7_mean,spectral_flatness_mean,beat_strength_mean,onset_rate,tempo_stability,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma12_mean,tonnetz1_mean,tonnetz2_mean,tonnetz3_mean,tonnetz4_mean,tonnetz5_mean,tonnetz6_mean,harmonic_percussive_ratio,lyric_total_words,lexical_diversity,noun_count,verb_count,adj_count,sentiment,sentiment_score,sentiment_confidence
25NLn8W1JxuVrXQTVrDA4c,hello em có khỏe không.mp3,hello em có khỏe không,Dfoxie37,0,38.0,17448.0,2025-11-13,"vietnam indie, vietnamese hip hop, v-pop",64000.0,490150.0,154.87,161.5,D#:maj,0.165651,1881.24,-5.5467,12.5097,-5.9237,12.0545,-4.0003,7.9966,-6.4857,7.4157,-131.605,123.5909,107.6056,31.3971,14.292,20.3163,23.8779,14.6552,12.2189,11.3906,5.3892,9.884,1.1204,10.0425,-2.8593,9.5056,0.2827,12.0574,0.064179,4091.31,23.34,18.89,21.78,20.23,18.76,17.73,46.19,0.011385,1.1098,2.65,0.9667,0.336,0.2157,0.3669,0.5606,0.2748,0.2302,0.2661,0.5165,0.3222,0.266,0.4089,0.2667,-0.2348,0.2035,0.2327,0.035,0.0243,0.0523,2.3502,207.0,0.4976,64.0,73.0,10.0,neutral,0.038,0.174
0B1ZnYwYefkNhZeE8ZQpv5,Đông Kiếm Em.mp3,Đông Kiếm Em,Vũ.,1,59.0,2734210.0,2015-03-28,"v-pop, vietnam indie, vietnamese lo-fi",11000.0,20974708.0,246.04,136.0,D:maj,0.131734,1374.31,-2.2167,10.591,-12.7796,9.411,-5.8945,9.8512,-13.961,9.7132,-202.5531,97.1385,130.9952,37.9529,15.7701,21.0661,14.4014,14.5603,0.207,13.6692,3.5725,11.1358,4.9224,11.0064,-3.5834,9.7534,-14.4907,11.9562,0.055719,2660.63,21.67,19.68,24.16,22.2,20.6,21.42,48.25,0.006235,0.972,1.86,0.9547,0.193,0.3717,0.4739,0.2228,0.2078,0.1751,0.2978,0.1997,0.2338,0.4458,0.219,0.2944,0.3137,-0.1264,-0.0793,-0.2019,-0.0332,0.0136,6.0005,229.0,0.3712,68.0,82.0,17.0,neutral,-0.1148,0.2374
0kHgteR4TV4LO80wrasDSR,bạn đời.mp3,bạn đời,karik,1,58.0,537364.0,2023-10-04,"v-pop, vietnamese hip hop, vietnam indie",1900000.0,39186127.0,301.73,129.2,F:maj,0.227271,2074.36,0.4526,12.2948,-6.3222,10.8191,-4.0612,10.1595,-5.1585,9.8792,-99.8308,88.1442,96.2136,31.9939,24.1008,23.6451,24.6287,16.2204,7.8902,14.3547,6.9292,13.7169,2.5622,12.387,2.2095,11.5727,-3.7671,11.402,0.062292,4801.5,23.74,16.85,19.28,17.53,17.74,18.08,47.06,0.012221,1.5957,3.6,0.9669,0.4958,0.3537,0.2666,0.2491,0.4168,0.5331,0.345,0.4123,0.3438,0.3798,0.3261,0.3398,-0.0318,0.1443,-0.1757,0.0164,0.0206,-0.0369,2.2949,785.0,0.3809,190.0,220.0,71.0,neutral,0.163,0.2678
5WFXRCjqQiAz1Dhijfn2Me,em thua cô ta.mp3,em thua cô ta,min quỳnh anh,0,0.0,0.0,2025-11-11,"vinahouse, v-pop",6500000.0,409523.0,249.69,86.13,D#:min,0.132589,2029.26,-2.4042,10.0121,-12.5877,11.1795,-3.5129,10.6822,-10.4052,11.8723,-190.8316,116.4313,96.3554,42.4038,11.771,26.7905,29.9884,21.0414,3.3451,14.5408,1.4528,14.8946,2.9825,12.9312,-8.887,13.4063,-0.9347,12.0389,0.100083,4077.79,24.28,18.91,23.05,23.14,22.21,23.1,48.05,0.029663,1.2731,2.92,0.9804,0.2609,0.2937,0.2563,0.4135,0.2733,0.2152,0.4232,0.3093,0.4459,0.2829,0.3704,0.4049,-0.2303,-0.2535,0.1656,0.0068,-0.0368,0.0283,2.0354,306.0,0.2843,93.0,83.0,19.0,positive,0.3902,0.2297
4yVjUXGvBqnHhoP322fSZr,BAY KHÔNG CẦN CÁNH.mp3,BAY KHÔNG CẦN CÁNH,RHYDER,0,37.0,762860.0,2025-07-03,"v-pop, vietnamese hip hop",66000.0,344440.0,172.52,107.67,C#:maj,0.270616,2742.93,5.0056,11.6273,-2.3847,11.5914,-4.8546,13.3372,-6.0059,11.3376,-34.9396,91.6342,74.9055,33.8043,1.981,22.0104,9.2642,17.0585,-0.2502,14.4617,0.3562,15.7466,-0.1676,12.1192,-1.1336,14.9624,-4.8308,12.8541,0.1122,6110.74,21.76,16.77,19.3,19.84,19.48,19.67,47.86,0.025439,1.4199,2.34,0.9458,0.3598,0.4142,0.3215,0.3554,0.2942,0.3876,0.3181,0.2807,0.3883,0.3548,0.3593,0.2697,-0.1513,-0.0226,-0.1138,-0.0011,-0.005,-0.0148,2.4828,325.0,0.5015,87.0,126.0,15.0,positive,0.4754,0.1627
1cVc6XetpYuJRm4R1MhSW7,text 07.mp3,text 07,w/n,1,57.0,1797397.0,2025-07-30,"v-pop, vietnamese lo-fi, vietnamese hip hop, vietnam indie",267.0,4133791.0,258.75,129.2,D:maj,0.19427,1364.17,-7.2506,11.2876,-11.9683,10.3277,-6.6662,11.8898,-7.7882,9.736,-169.5404,118.0693,126.2116,34.4896,13.0472,35.4262,21.4331,21.2069,-8.335,16.6284,-12.3477,16.0136,-12.6064,13.8533,-18.1734,15.2224,-9.3686,11.9108,0.055993,2633.9,24.26,18.85,22.19,21.84,20.1,19.17,46.53,0.004004,1.1023,3.36,0.9516,0.1295,0.2621,0.4063,0.2192,0.2975,0.1815,0.3509,0.3507,0.1946,0.2971,0.1781,0.2251,0.2964,-0.0587,0.0455,-0.1516,0.0091,-0.0215,4.5434,312.0,0.375,100.0,79.0,7.0,neutral,0.0816,0.2882
3pI9OsxUZ4iJPWeke83L3W,Ngồi Đợi Anh Đến.mp3,Ngồi Đợi Anh Đến,Hannie,0,11.0,4732.0,2025-02-14,"v-pop, vinahouse",495000.0,5903.0,200.26,107.67,E:maj,0.213047,2257.72,-0.1402,13.7697,-14.4243,12.8611,-2.5478,11.6537,-6.9004,10.7104,-97.5251,94.8283,89.2614,35.0921,6.1361,22.9637,15.6462,20.3966,5.8963,16.962,3.2838,17.35,4.8741,15.5661,-3.4115,16.4606,2.739,13.2586,0.094889,4820.3,22.35,17.94,21.37,22.04,22.22,21.97,48.49,0.016248,1.4909,3.84,0.9768,0.2749,0.3167,0.2353,0.3966,0.4571,0.2756,0.3599,0.26,0.4265,0.3171,0.2873,0.4436,0.0286,-0.232,0.0169,0.1135,-0.0066,0.0114,1.8958,137.0,0.7956,49.0,40.0,12.0,positive,0.4118,0.329
4jXsORpwH2lE52E0Md8u7y,make up.mp3,make up,anh trai say hi,0,48.0,0.0,2025-11-03,"v-pop, vietnamese hip hop",390000.0,624089.0,258.14,123.05,D#:min,0.247235,2126.72,10.7014,9.5306,0.2284,9.2123,4.6296,8.6381,-1.6577,8.4621,-82.5435,103.0758,95.7734,38.3101,11.3423,22.3846,20.2237,18.0877,6.379,15.2959,8.4046,14.0401,1.5263,12.0041,4.928,10.7471,1.5827,10.041,0.073762,4659.65,21.59,14.83,18.65,19.04,18.68,18.68,47.3,0.016119,1.5964,4.2,0.9617,0.3648,0.3683,0.3617,0.4603,0.3651,0.4489,0.439,0.3575,0.4352,0.3902,0.4798,0.3801,-0.1168,-0.028,0.078,-0.0265,-0.0041,-0.0015,2.4562,569.0,0.4534,202.0,189.0,15.0,negative,-0.2281,0.174
5iMdP8UpQS4Vn43R30fhhs,Đau Để Trưởng Thành.mp3,Đau Để Trưởng Thành,Only C,1,60.0,598669.0,2019-05-25,"v-pop, vietnamese hip hop, vinahouse",435000.0,1929514.0,283.41,152.0,C#:maj,0.245053,2226.75,6.8212,9.0727,-8.8489,9.3404,-3.0917,9.4399,-7.9728,9.9253,-81.366,118.2713,99.0538,35.5407,14.2283,18.817,14.9692,15.9698,5.9771,12.6333,-1.6849,11.1684,-3.4607,10.1741,1.5412,9.4855,-8.6427,10.0853,0.087356,5107.84,19.88,18.58,21.71,21.25,20.52,20.42,49.94,0.014268,1.1676,1.67,0.9588,0.3127,0.3814,0.2321,0.3411,0.2341,0.3703,0.2644,0.2443,0.3296,0.2321,0.2855,0.1836,-0.2966,0.0374,-0.0991,0.0389,-0.0161,-0.0114,3.029,159.0,0.6667,37.0,47.0,10.0,negative,-0.2121,0.1875
6sH3hTKs0DcZvHASR7cQ6F,CẦM KỲ THI HOẠ.mp3,CẦM KỲ THI HOẠ,EM XINH SAY HI,1,54.0,0.0,2025-06-09,v-pop,4400000.0,5036422.0,226.37,86.13,G:min,0.220758,2326.35,4.9856,12.8714,-0.8095,13.4723,1.5096,11.5985,-2.3011,12.1702,-100.6065,107.3466,77.7265,31.3703,4.6344,26.164,18.2528,19.9536,8.3732,15.5963,7.0311,17.3713,5.0309,14.6406,0.6292,14.7675,1.483,12.9871,0.091476,5006.64,22.91,16.79,19.59,19.13,18.94,19.28,45.78,0.021977,1.533,3.48,0.9612,0.3594,0.2956,0.4026,0.3193,0.2894,0.3913,0.3967,0.585,0.4253,0.3869,0.3985,0.3301,0.0093,0.1847,0.1335,-0.053,0.0318,-0.0235,2.5239,368.0,0.5543,141.0,103.0,23.0,positive,0.288,0.2161
2JuHIbFudHwDqQssgqsH3i,Lệ Lưu Ly.mp3,Lệ Lưu Ly,Vũ Phụng Tiên,1,55.0,62641.0,2023-09-20,"v-pop, vinahouse, vietnamese hip hop, vietnam indie",0.0,31107345.0,200.84,95.7,A#:min,0.197445,1331.76,-0.8858,12.8835,-11.7695,10.8643,-7.9602,10.2503,-7.3639,10.3872,-164.7049,92.0598,131.1215,40.0503,14.2933,28.381,25.8969,22.4512,9.428,18.5381,5.2107,15.5035,-5.7259,13.5116,-5.3981,14.8059,-0.1841,13.1732,0.048726,2634.17,27.08,17.49,21.39,20.11,20.99,21.1,47.81,0.007148,1.5787,3.97,0.9764,0.2739,0.4228,0.3447,0.4333,0.2655,0.2648,0.2814,0.2026,0.3177,0.3167,0.475,0.3438,-0.309,-0.0451,0.0602,-0.0969,0.0278,0.0029,2.7332,162.0,0.6852,50.0,57.0,9.0,positive,0.4286,0.2539
1myC7vLN8Rlacoq7wMDW4r,NHÌN VỀ PHÍA ANH.mp3,NHÌN VỀ PHÍA ANH,ANH TRAI SAY HI,0,40.0,0.0,2025-12-01,"v-pop, vietnamese hip hop",45000.0,73385.0,211.88,129.2,F#:min,0.172246,2044.01,1.9807,12.8936,-5.6624,9.605,-6.3709,10.7842,-4.1012,9.6718,-133.8311,126.0975,101.2799,36.3352,12.4501,25.6142,12.5183,17.976,-1.2578,16.1034,4.1675,11.7834,-1.0819,10.633,-0.0603,11.1069,-8.5088,10.3497,0.082509,4392.08,23.58,17.32,20.74,19.91,19.57,18.61,47.28,0.017807,1.231,2.99,0.9657,0.1984,0.3151,0.4336,0.3237,0.3466,0.2946,0.3501,0.2893,0.2434,0.3229,0.2685,0.2138,0.1078,-0.0406,-0.0114,-0.1143,0.0066,0.0074,2.6873,364.0,0.3984,105.0,102.0,16.0,neutral,-0.0084,0.2861
7D7Atev6IsLXMvO7Z5MnL0,khóc blóck.mp3,khóc blóck,phùng khánh linh,1,51.0,121153.0,2025-10-18,"v-pop, vietnam indie",94000.0,691393.0,177.06,152.0,D:min,0.207575,2256.49,2.8641,10.2976,-3.5808,8.2523,1.7572,7.9339,-6.5711,7.2854,-68.4445,102.0651,92.456,32.6621,-12.2054,20.1339,15.1912,19.4038,5.4229,12.7087,8.2331,15.3582,1.6654,12.7489,7.7825,13.3633,5.8064,9.832,0.095993,4786.15,22.79,15.69,18.53,18.4,18.39,17.86,47.77,0.02271,1.1907,3.28,0.9644,0.404,0.3238,0.3604,0.2968,0.3729,0.4033,0.245,0.3106,0.3214,0.5244,0.4643,0.3265,0.0471,0.1152,-0.1217,-0.0279,0.0028,0.0009,2.3937,203.0,0.4138,75.0,74.0,10.0,neutral,0.0204,0.214
1m4BSQjgXAfoR4dBAapAr7,Lửng Lơ.mp3,Lửng Lơ,Masew,1,53.0,677958.0,2019-04-01,"v-pop, vietnamese hip hop, vinahouse, vietnam indie, vietnamese lo-fi",9800000.0,20569901.0,267.24,129.2,A#:maj,0.207171,1989.41,2.224,11.7057,-4.7697,11.5204,2.8118,11.4872,-3.3915,12.5155,-119.4796,98.2661,104.0856,39.6505,-5.164,25.4209,18.6098,19.6308,3.1603,16.5814,-7.7732,16.7673,-2.9202,13.7393,-7.1935,14.5565,-7.0516,12.3882,0.075491,4064.54,23.45,18.13,20.93,19.44,19.41,21.07,47.4,0.012358,1.5283,2.84,0.9654,0.3035,0.3481,0.2894,0.398,0.3239,0.4434,0.2223,0.1653,0.2012,0.2315,0.3809,0.2191,-0.3159,0.1423,-0.0743,-0.0826,0.0126,0.0005,3.0908,408.0,0.4951,132.0,135.0,19.0,neutral,0.0918,0.213
0oLdpAqSgmSyqzXJo4XHig,ôm em thật lâu.mp3,ôm em thật lâu,mono,1,50.0,1067332.0,2025-04-03,"v-pop, vietnamese hip hop, vinahouse",961000.0,3797513.0,250.72,129.2,G#:min,0.181315,2229.64,2.3238,11.1237,-3.6242,10.4553,-5.081,10.0739,-4.9251,9.6867,-118.4024,101.1524,94.156,35.3002,13.3546,25.8196,10.827,16.8819,4.9945,15.66,-3.494,14.543,-6.5796,13.6775,4.9112,12.91,-11.8254,11.999,0.085682,5044.1,19.73,16.34,20.38,20.22,19.57,19.77,47.68,0.01268,1.2678,2.05,0.9603,0.2768,0.3751,0.2874,0.4316,0.247,0.2355,0.3577,0.2907,0.3918,0.3058,0.4833,0.4466,-0.114,-0.1743,0.0749,-0.0004,-0.0078,-0.0077,2.4537,284.0,0.507,88.0,84.0,22.0,neutral,0.1731,0.3077
65cM1nyMf9pFDZVV8xmPX9,dự báo thời tiết hôm nay mưa.mp3,dự báo thời tiết hôm nay mưa,grey d,1,62.0,478059.0,2022-11-22,"v-pop, vietnam indie, vietnamese hip hop",0.0,42043693.0,281.49,152.0,F:maj,0.246498,1825.65,6.9216,10.3652,-4.9291,8.7156,1.0226,8.3025,-3.8713,7.5683,-105.6792,95.6022,113.2941,37.7123,15.8499,20.9562,22.792,15.0039,15.7691,12.4501,7.9518,11.2764,5.8932,9.5174,7.4811,11.0256,-2.4741,11.0284,0.061339,4192.37,23.12,17.07,19.98,18.65,18.23,18.75,49.32,0.014005,1.3323,3.03,0.9658,0.3713,0.356,0.376,0.2965,0.3204,0.4307,0.3291,0.3987,0.343,0.4425,0.4034,0.3019,0.0146,0.1617,-0.095,-0.0573,0.0196,-0.0207,2.9219,434.0,0.4977,149.0,116.0,32.0,neutral,0.0901,0.2397
7C0sAwu1859Fqye5AQYevG,Muôn Ngàn Giấc Mơ.mp3,Muôn Ngàn Giấc Mơ,Kha,0,16.0,189689.0,2025-03-13,"v-pop, vietnamese lo-fi, vietnam indie, vietnamese hip hop",34000.0,32040.0,230.09,117.45,D#:maj,0.191886,2033.28,4.4642,11.4549,-2.4442,8.9638,1.4953,9.7166,-5.5684,9.0052,-99.6064,89.9755,103.0024,32.6918,-16.4834,34.2223,13.2405,19.5766,4.6308,12.7161,3.0557,14.2822,-1.5437,11.6023,-2.4708,12.4817,-6.9148,11.3151,0.084852,4215.77,24.98,17.07,19.49,19.26,18.95,19.19,47.3,0.014729,1.2401,2.83,0.9735,0.2686,0.2313,0.4295,0.5856,0.3501,0.4381,0.309,0.4278,0.2615,0.2833,0.4434,0.243,-0.1769,0.1771,0.1356,-0.0448,0.0127,0.0216,2.2948,168.0,0.3631,37.0,59.0,8.0,positive,0.4795,0.3763
3J3nv18iIrOhca1ZWNeuyW,đã lỡ yêu em nhiều.mp3,đã lỡ yêu em nhiều,justatee,1,62.0,18477.0,2022-07-11,"v-pop, vietnamese hip hop, vietnam indie",243900000.0,26749238.0,261.13,80.75,F:maj,0.20734,1823.55,3.8787,10.8565,-5.9139,9.1432,-1.3555,8.3775,-6.1517,8.2649,-86.997,81.3291,113.3252,27.6908,-0.7218,19.3036,17.4672,14.477,0.6004,12.6775,6.2385,10.6815,-4.2004,11.5117,3.1323,10.0081,-9.8002,11.2174,0.072894,3765.96,21.35,17.97,20.96,20.27,19.51,18.51,47.68,0.010001,1.2211,3.26,0.9565,0.3609,0.1992,0.2338,0.2031,0.4781,0.4016,0.2356,0.3763,0.227,0.3688,0.2845,0.2368,0.0889,0.2602,-0.111,0.0979,0.0121,-0.0133,2.777,489.0,0.3313,130.0,152.0,34.0,neutral,0.1607,0.2105
2rWMDV9ZC3cJ3EqP5VXFOT,Sâm-panh.mp3,Sâm-panh,Hoàng Dũng,0,37.0,739209.0,2025-07-09,"v-pop, vietnam indie, vietnamese lo-fi, vietnamese hip hop",105000.0,267915.0,276.01,143.55,D:maj,0.276655,2153.62,6.4205,9.2656,2.9874,9.229,4.1635,8.8173,-1.0932,7.9158,-52.2136,99.4625,95.1655,28.7865,6.9231,20.907,23.3783,14.1986,10.837,11.465,7.4721,10.5104,3.7266,9.6558,6.0351,9.2519,2.2513,8.4249,0.072631,4763.06,22.59,17.61,20.14,19.33,17.96,17.21,47.18,0.015347,1.2295,2.93,0.9673,0.2667,0.3645,0.4528,0.3014,0.371,0.2768,0.4036,0.3779,0.3533,0.4849,0.336,0.3522,0.2075,-0.0247,-0.0003,-0.1061,-0.0108,0.0013,2.8531,338.0,0.5148,91.0,104.0,12.0,neutral,0.0633,0.1985
6gkzQSY3CGAWCLYQvQPPor,BIẾT ĐIỀU.mp3,BIẾT ĐIỀU,JSOL,0,40.0,310054.0,2025-09-16,"v-pop, vietnamese hip hop, vietnamese lo-fi, vietnam indie",30000.0,225242.0,235.0,143.55,A:maj,0.287352,2285.61,7.0342,9.376,0.2412,7.263,1.3801,8.2689,-0.4974,7.6247,-37.7502,96.1533,90.8988,30.9269,2.2526,15.4465,24.5495,15.534,5.1196,10.3384,6.2711,8.8936,-1.5668,9.5322,3.3872,8.9612,-2.7675,7.4928,0.080033,5099.96,21.74,16.41,20.23,18.69,18.44,17.95,47.76,0.016488,1.2007,2.66,0.9756,0.3143,0.3632,0.3476,0.2898,0.4452,0.3445,0.2674,0.2324,0.2798,0.4095,0.3496,0.3607,0.143,-0.0789,-0.0424,-0.0331,0.0018,0.015,3.0349,493.0,0.2535,158.0,154.0,20.0,positive,0.3556,0.1622
4CVxKSRLUxqUuj2z9vn4fS,xin đừng lặng im.mp3,xin đừng lặng im,soobin,1,62.0,1295395.0,2025-02-13,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",79000.0,9321568.0,268.38,136.0,F:min,0.179528,1887.49,3.6383,10.4552,-5.184,8.0155,-2.8193,8.3963,-6.4443,8.0289,-126.6409,117.8137,104.6962,32.4058,13.5639,18.3883,24.2254,14.4685,7.8781,13.1701,3.774,10.4803,-3.731,10.163,2.1766,9.7228,-8.8821,10.3903,0.070832,4107.4,20.24,17.98,21.7,20.39,19.53,19.59,47.1,0.011949,1.1636,3.05,0.9661,0.3385,0.2192,0.3623,0.3434,0.2193,0.3033,0.213,0.3165,0.2298,0.2209,0.3138,0.2231,-0.1245,0.2649,0.0627,0.0089,-0.0109,-0.0019,3.2835,278.0,0.3921,75.0,78.0,8.0,neutral,0.0442,0.1755
6Wi18yv3aoO0ZF4uulguof,Đá tan.mp3,Đá tan,Ngọt,1,58.0,1066727.0,2022-11-25,"vietnam indie, v-pop, vietnamese lo-fi, vietnamese hip hop",107000.0,16968432.0,201.64,103.36,F#:maj,0.230091,1063.66,-4.3602,8.6558,8.2218,12.084,-0.754,9.8682,-5.5404,8.5663,-181.3746,62.4857,144.6317,28.2549,-8.8339,17.926,48.8551,19.6539,-1.6131,15.8454,4.2699,11.6895,-0.3905,10.2828,-9.0821,9.2769,1.6333,8.5728,0.043381,2129.77,24.61,17.56,20.54,19.3,19.12,20.63,46.46,0.003419,1.0073,2.71,0.962,0.2734,0.359,0.2344,0.219,0.4068,0.3242,0.3836,0.3152,0.2666,0.2441,0.2565,0.3761,0.0558,-0.2349,-0.0147,-0.1079,-0.0105,0.027,7.1618,208.0,0.3269,67.0,55.0,13.0,neutral,0.0244,0.1723
5dEzjwYpSq7LtHOGYU9iah,ĐÃ XINH LẠI CÒN THÔNG MINH.mp3,ĐÃ XINH LẠI CÒN THÔNG MINH,EM XINH SAY HI,1,51.0,0.0,2025-06-02,v-pop,3100000.0,3608555.0,236.39,123.05,G#:min,0.266466,2579.02,6.5266,10.445,-4.5098,10.0053,3.2293,9.618,-0.2468,10.1093,-76.4565,109.9426,72.6493,37.9988,6.7906,28.5026,20.8099,18.9466,9.2833,15.6086,9.6608,14.6608,8.3487,12.4151,5.6807,12.7392,5.9907,10.8447,0.092501,5663.48,21.11,16.65,19.45,18.73,18.29,18.77,46.8,0.024696,1.5929,3.47,0.967,0.3365,0.3624,0.383,0.4603,0.3613,0.3435,0.3792,0.3644,0.4615,0.3616,0.4048,0.4312,-0.086,-0.0775,0.0853,0.0561,-0.0071,-0.0105,2.3916,485.0,0.3856,148.0,137.0,37.0,positive,0.6314,0.2598
7cRJyJIwN1BOBzvgxn9nJw,mỹ vị cuộc đời.mp3,mỹ vị cuộc đời,trung quân,0,35.0,613009.0,2025-11-04,"v-pop, vietnam indie",600000.0,98298.0,305.76,129.2,E:min,0.155955,1714.75,9.4833,11.9985,-3.3496,9.3288,2.6482,9.2588,-6.712,8.8093,-160.743,131.2439,113.2826,42.416,6.7829,21.8455,25.5891,18.015,2.8935,14.5728,4.9246,11.9609,5.1285,12.4172,-1.2086,10.9876,-3.0803,10.5098,0.072731,3544.7,21.58,16.89,20.93,20.04,19.71,20.62,48.98,0.013122,1.0836,2.51,0.9447,0.2782,0.2944,0.3677,0.3053,0.4292,0.3244,0.4429,0.3908,0.2896,0.324,0.2762,0.3909,0.1981,-0.1001,0.0685,0.0032,0.0069,-0.0116,2.5451,372.0,0.422,131.0,123.0,26.0,negative,-0.3165,0.3674
0f9erLcde4CA2XrRg7mdeE,Shay nắnggg.mp3,Shay nắnggg,AMEE,1,54.0,1695813.0,2022-06-06,"v-pop, vietnamese hip hop, vietnam indie",33600000.0,16318453.0,208.3,107.67,G:maj,0.26954,1860.28,-4.6655,11.0917,-14.0642,10.2865,-1.5556,9.0562,-11.1181,9.5201,-87.0758,100.5165,110.2445,36.9094,11.3118,23.8976,13.876,17.4107,0.563,16.0358,-0.9136,16.5041,0.1724,11.9287,-4.2816,13.3329,-3.5803,10.8029,0.065344,3992.43,23.79,18.31,21.7,21.05,19.3,19.64,46.46,0.010368,1.5055,3.58,0.9733,0.2491,0.2369,0.3629,0.2779,0.2819,0.1847,0.2976,0.4923,0.2867,0.3456,0.2459,0.33,0.2571,0.092,0.1339,-0.0163,0.0144,-0.0057,2.3507,324.0,0.5401,108.0,93.0,14.0,positive,0.5584,0.2151
4Wc98oLOg1IuVCGqIhTDVj,Mình Là Gì Của Nhau.mp3,Mình Là Gì Của Nhau,Lou Hoàng,1,52.0,581738.0,2016-09-21,"v-pop, vinahouse",140200000.0,9990342.0,295.34,136.0,G:maj,0.13922,2235.01,1.9104,11.442,2.1611,9.0046,-1.3429,11.0929,-1.0375,9.2795,-150.3082,108.0821,89.998,32.656,12.3923,18.9473,15.8049,19.5972,3.0308,13.2102,12.1882,11.6866,-9.8779,13.1861,-2.1995,11.2936,-3.7684,9.6472,0.087626,4985.92,23.81,16.33,20.13,18.73,19.47,18.05,47.92,0.018244,1.3937,3.36,0.9644,0.496,0.3456,0.414,0.3291,0.3883,0.3046,0.2674,0.3822,0.2882,0.3467,0.2714,0.3754,0.2006,0.181,0.0196,0.0757,-0.0022,0.0232,2.1872,446.0,0.3274,130.0,126.0,32.0,positive,0.2741,0.2528
1KxHecfnS2u53hVKAxLTqs,CHẠM.mp3,CHẠM,ANH TRAI SAY HI,1,55.0,0.0,2025-09-29,"v-pop, vietnamese hip hop",374000.0,1350097.0,244.5,136.0,B:min,0.238503,2345.97,7.8947,11.9486,-3.4941,11.0876,0.377,10.5862,-2.269,10.24,-78.1991,101.3152,90.5585,30.4007,7.4173,22.604,3.9293,20.0991,2.8524,15.6548,0.6322,14.8753,-3.9271,13.0538,1.4634,11.6961,-4.0284,12.6726,0.089132,5313.52,22.53,16.22,19.5,19.46,19.59,18.46,46.46,0.017641,1.5239,3.24,0.9686,0.3716,0.3182,0.4171,0.2876,0.3637,0.2586,0.3969,0.3964,0.3171,0.467,0.3757,0.4904,0.1561,-0.0442,0.051,-0.0032,-0.012,0.0128,2.0318,565.0,0.4584,193.0,206.0,16.0,positive,0.4449,0.1911
4sUbVbW9m7WVX1KOZ4zLc9,Đã Lâu Rồi.mp3,Đã Lâu Rồi,Negav,1,51.0,401955.0,2025-03-08,"v-pop, vietnamese hip hop, vietnam indie",1000000.0,9701419.0,223.64,89.1,D:maj,0.281181,1858.76,5.9032,11.1753,-4.6511,9.2473,-1.1103,9.1538,-3.3864,9.6269,-85.7699,98.861,114.9976,43.1806,14.1822,23.0513,13.977,17.0088,7.0938,14.3905,1.5845,15.3849,-5.1347,13.0657,-1.0669,12.8078,-7.518,10.957,0.067433,3960.91,20.68,17.38,21.09,19.61,19.59,18.69,47.82,0.012281,1.5153,3.72,0.9744,0.2065,0.2641,0.4082,0.2533,0.3481,0.2424,0.3664,0.3344,0.2789,0.4148,0.2734,0.2995,0.2222,-0.0222,0.0212,-0.0444,0.0076,-0.0134,2.4554,421.0,0.4109,129.0,99.0,18.0,positive,0.2941,0.1642
4BWrtuzpv7WnBxB9uGB7Zf,BAD LIAR.mp3,BAD LIAR,EM XINH SAY HI,0,44.0,0.0,2025-08-04,v-pop,610000.0,832227.0,249.29,78.3,G#:min,0.290489,2335.44,8.3086,11.9254,-0.7316,11.1051,3.7011,10.3045,1.7994,9.3801,-60.6135,85.8927,83.9278,27.9208,1.1534,24.196,13.4169,18.7975,3.3907,16.1224,7.602,14.914,0.5078,14.519,5.5063,13.7592,2.4807,12.0656,0.079884,5236.35,21.48,14.99,18.5,18.82,19.33,18.84,46.69,0.016596,1.6899,4.12,0.9714,0.3264,0.3424,0.3406,0.4668,0.3621,0.3214,0.3471,0.3811,0.571,0.4267,0.4774,0.4182,-0.0983,-0.1002,0.0328,0.1005,-0.0245,-0.013,2.6413,577.0,0.5026,199.0,204.0,23.0,positive,0.3296,0.1364
