title,artists,featured_artists,source,spotify_popularity,spotify_release_date,spotify_genres,spotify_track_id,match_key,__key__
Chuyến Xe Tháng Giêng,Thái Đinh,nan,bsides_non_hit,15,2025-01-19,"vietnam indie, v-pop",4IoYnJeM78GyvNLHi8dxKx,chuyenxethanggieng||thaidinh,"('chuyến xe tháng giêng', 'thái, đinh', 'nan')"
Chuyện Chúng Ta Sau Này,Hải Đăng Doo,Weeza,spotify,59,2023-03-25,v-pop,0QIBqBajZLLcWfL6mpVsN3,chuyenchungtasaunay||haidangdoo,"('chuyện chúng ta sau này', 'doo, hải, đăng', 'weeza')"
Chuyện Cũ Bỏ Qua 2025,Trúc Nhân,nan,bsides_non_hit,15,2025-01-10,"v-pop, vietnam indie",0fSxfChRb8PLUhzWY5UZ3p,chuyencuboqua2025||trucnhan,"('chuyện cũ bỏ qua 2025', 'nhân, trúc', 'nan')"
Chuyện Hai Ta,JayKii,nan,bsides_non_hit,30,2025-09-25,"v-pop, vietnamese lo-fi, vietnam indie",4rp3VdrBPlrXpgxERLw7lK,chuyenhaita||jaykii,"('chuyện hai ta', 'jaykii', 'nan')"
Chuyện Rằng,Thịnh Suy,nan,"new_hits_scraped, new_hits_scraped_old",56,2020-08-08,"v-pop, vietnam indie, vietnamese lo-fi",7oBUoEbCDF748UkHnLusUB,chuyenrang||thinhsuy,"('chuyện rằng', 'suy, thịnh', 'nan')"
Chàng Trai Bất Tử,An Vũ,nan,"new_hits_scraped, new_hits_scraped_old",58,2024-01-11,"v-pop, vinahouse, vietnamese lo-fi",18iADruKMXIloyA9vCJXFE,changtraibattu||anvu,"('chàng trai bất tử', 'an, vũ', 'nan')"
Chân Cứng Đá Mềm,DTAP,nan,bsides_non_hit,29,2025-08-19,v-pop,63W04w63bG1adqL9l5ldpZ,chancungdamem||dtap,"('chân cứng đá mềm', 'dtap', 'nan')"
Chân Mệnh,B Ray,nan,bsides_non_hit,30,2025-05-27,"vietnamese hip hop, v-pop, vinahouse, vietnam indie",1N3blFyT4ulb8ml6Z1NXUd,chanmenh||bray,"('chân mệnh', 'b, ray', 'nan')"
Chú Chó Trên Ô Tô,RAP VIỆT,nan,new_hits_scraped_old,28,2020-11-08,"vietnamese hip hop, v-pop",6pZI0hE72OTSbsG12p8Fx4,chuchotrenoto||rapviet,"('chú chó trên ô tô', 'rap, việt', 'nan')"
Chúng Ta,14 Casper,nan,bsides_non_hit,10,2024-01-01,"v-pop, vietnamese lo-fi, vietnam indie",3vU7UysYdEFYjFD5799zQl,chungta||14casper,"('chúng ta', '14, casper', 'nan')"
Chúng Ta Của Tương Lai,Sơn Tùng M-TP,nan,new_hits_scraped_old,60,2024-03-08,"v-pop, vinahouse, vietnamese hip hop, vietnam indie",3OVMe3H6iAxbLF8iD2UYrw,chungtacuatuonglai||sontungmtp,"('chúng ta của tương lai', 'm-tp, sơn, tùng', 'nan')"
Chúng Ta Không Thuộc Về Nhau,Sơn Tùng M-TP,nan,"new_hits_scraped_old, spotify",62,2017-04-01,"v-pop, vinahouse, vietnamese hip hop",7bn8ckDTI4EQIKZ6jRL4K0,chungtakhongthuocvenhau||sontungmtp,"('chúng ta không thuộc về nhau', 'm-tp, sơn, tùng', 'nan')"
Chúng Ta Là Gì Đây,Khả Hiệp,nan,zingmp3,31,2025-10-11,"vinahouse, v-pop, vietnamese lo-fi",12vJXoqqXZdgSP6osHMn7B,chungtalagiday||khahiep,"('chúng ta là gì đây', 'hiệp, khả', 'nan')"
Chúng Ta Rồi Sẽ Hạnh Phúc (Hướng Dương Ngược Nắng),Jack - J97,nan,"new_hits_scraped, new_hits_scraped_old",55,2023-12-12,"v-pop, vinahouse, vietnamese lo-fi",2QCbYz4XN9mzi5LJBuB3iP,chungtaroisehanhphuchuongduongnguocnang||jackj97,"('chúng ta rồi sẽ hạnh phúc hướng dương ngược nắng', '-, j97, jack', 'nan')"
Chơi Như Tụi Mỹ,Andree Right Hand,nan,new_hits_scraped_old,58,2022-12-30,"vietnamese hip hop, v-pop, vinahouse",255vSRpVq5YYKBJiem1BVx,choinhutuimy||andreerighthand,"('chơi như tụi mỹ', 'andree, hand, right', 'nan')"
Chơi Vơi (buonhonmotchut) (feat. Goddy),Táo,nan,bsides_non_hit,19,2025-05-11,"vietnamese hip hop, vietnamese lo-fi, vietnam indie, v-pop",4UNjRtMRL4YutC8Wlfr3dy,choivoibuonhonmotchut||tao,"('chơi vơi buonhonmotchut', 'táo', 'goddy, nan')"
Chưa Quên Người Yêu Cũ,Hà Nhi,nan,"new_hits_scraped, new_hits_scraped_old",51,2022-08-03,"v-pop, vinahouse, vietnam indie, vietnamese lo-fi",3yKzLSeR9NTwCTg9HvQkcJ,chuaquennguoiyeucu||hanhi,"('chưa quên người yêu cũ', 'hà, nhi', 'nan')"
Chưa Yêu Lần Nao,Binz,nan,bsides_non_hit,33,2024-11-27,"vietnamese hip hop, v-pop, vietnam indie, vinahouse",5gnetFLoJ9viyNSd9c51RD,chuayeulannao||binz,"('chưa yêu lần nao', 'binz', 'nan')"
Chạm Khẽ Tim Anh Một Chút Thôi,An Vũ,nan,new_hits_scraped,50,2023-02-05,"v-pop, vinahouse, vietnamese lo-fi",7ml9PzXBKTLKbzxTGNdXb9,chamkhetimanhmotchutthoi||anvu,"('chạm khẽ tim anh một chút thôi', 'an, vũ', 'nan')"
Chạm Đáy Nỗi Đau,ERIK,nan,"new_hits_scraped, new_hits_scraped_old",53,2018-04-27,"v-pop, vinahouse, vietnam indie",1P1dtPn7zaZzFahKYJnYfH,chamdaynoidau||erik,"('chạm đáy nỗi đau', 'erik', 'nan')"
Chạy Khỏi Thế Giới Này,Da LAB,nan,"new_hits_scraped, new_hits_scraped_old",60,2022-06-30,"v-pop, vietnamese hip hop, vietnam indie, vietnamese lo-fi, vinahouse",2e6uyFP80Vuaz7V7bDWD0e,chaykhoithegioinay||dalab,"('chạy khỏi thế giới này', 'da, lab', 'nan')"
Chạy Ngay Đi (Sky Tour 2019),Sơn Tùng M-TP,nan,new_hits_scraped_old,33,2020-06-12,"v-pop, vinahouse, vietnamese hip hop, vietnam indie",5VEbCBsWrWI2I5OQhDrNJF,chayngaydiskytour2019||sontungmtp,"('chạy ngay đi sky tour 2019', 'm-tp, sơn, tùng', 'nan')"
Chạy Trốn Mặt Trời,Emcee L (Da LAB),nan,bsides_non_hit,22,2024-07-10,"v-pop, vietnamese lo-fi, vietnam indie, vietnamese hip hop",0PIIb4csy7Av8bTgybzTJJ,chaytronmattroi||emceeldalab,"('chạy trốn mặt trời', 'da, emcee, l, lab', 'nan')"
Chạy Về Khóc Với Anh,ERIK,nan,"new_hits_scraped, new_hits_scraped_old",52,2022-01-26,"v-pop, vinahouse, vietnam indie",7hzVxbVA6Y5t9YDzpSgdRS,chayvekhocvoianh||erik,"('chạy về khóc với anh', 'erik', 'nan')"
Chấp Nhận,MANBO,nan,bsides_non_hit,24,2025-10-16,"vietnamese hip hop, v-pop, vietnam indie",64kXwf3h9uFwF14SRag4oH,chapnhan||manbo,"('chấp nhận', 'manbo', 'nan')"
Chất Gây Hại,Quang Hùng MasterD,"Low G, Hino",zingmp3,35,2025-12-15,"v-pop, vinahouse, vietnamese hip hop",1i5SZL7Ngz0sYFaKmwieyw,chatgayhai||quanghungmasterd,"('chất gây hại', 'hùng, masterd, quang', 'g, hino, low')"
Chậm Lại,Vũ.,nan,new_hits_scraped_old,37,2022-09-09,"v-pop, vietnam indie, vietnamese lo-fi",4fBZ8DOoxcZeEl7GyQdnUF,chamlai||vu,"('chậm lại', 'vũ', 'nan')"
Chắc Ai Đó Sẽ Về,Sơn Tùng M-TP,nan,spotify,60,2017-04-01,"v-pop, vinahouse, vietnamese hip hop",527UV7H9SbnmTVkxBVg56X,chacaidoseve||sontungmtp,"('chắc ai đó sẽ về', 'm-tp, sơn, tùng', 'nan')"
Chắc Anh Đang,Tiên Tiên,nan,new_hits_scraped_old,49,2018-02-03,"v-pop, vietnam indie, vinahouse",2BjusTkcpFb6onz5yRCxhs,chacanhdang||tientien,"('chắc anh đang', 'tiên', 'nan')"
Chẳng Ai Thay Thế Được Em - Prod. Hải Ma,Double2T,nan,bsides_non_hit,8,2024-04-14,"v-pop, vietnamese hip hop",2OdBqj8MMhBHgEeaCW7WLX,changaithaytheduocemprodhaima||double2t,"('chẳng ai thay thế được em prod. hải ma', 'double2t', 'nan')"
Chẳng Hiểu Anh Dạo Này,Trungg I.U,nan,bsides_non_hit,21,2025-08-15,"v-pop, vinahouse, vietnam indie",7tqOgtCSj0EP9MTfEvEhSH,changhieuanhdaonay||trunggiu,"('chẳng hiểu anh dạo này', 'i, trungg, u', 'nan')"
Chẳng Hợp Nhau Đâu,Lê Bảo Bình,ACV,zingmp3,46,2025-06-23,"vinahouse, v-pop, vietnamese lo-fi",3JhIO3NboyrXBwlFGKBk15,changhopnhaudau||lebaobinh,"('chẳng hợp nhau đâu', 'bình, bảo, lê', 'acv')"
Chẳng Thể Tương Xứng,Thái Học,nan,bsides_non_hit,22,2025-07-10,"vinahouse, v-pop, vietnamese bolero, vietnamese lo-fi",5J7qm7vGxtWQDOhXddoXua,changthetuongxung||thaihoc,"('chẳng thể tương xứng', 'học, thái', 'nan')"
Chết Trong Em,Thịnh Suy,nan,new_hits_scraped_old,56,2022-11-17,"v-pop, vietnam indie, vietnamese lo-fi",1dUmmBh2nw8XzEI3au0uFs,chettrongem||thinhsuy,"('chết trong em', 'suy, thịnh', 'nan')"
Chỉ Còn Lại Đây,Khắc Việt,nan,bsides_non_hit,20,2025-03-07,"v-pop, vinahouse, vietnamese bolero",6xOgNFGbdrOAI5EaaoOi3u,chiconlaiday||khacviet,"('chỉ còn lại đây', 'khắc, việt', 'nan')"
Chỉ Một Đêm Nữa Thôi,RPT MCK,nan,"apple, new_hits_scraped_old",59,2023-03-02,"vietnamese hip hop, v-pop, vietnam indie",28bxbqNcAuNxYDZYet6eZ7,chimotdemnuathoi||rptmck,"('chỉ một đêm nữa thôi', 'mck, rpt', 'nan')"
Chỉ cần bên anh (Will you marry me?),ERIK,nan,bsides_non_hit,36,2025-09-14,"v-pop, vinahouse, vietnam indie",7w0MWZpfmhMmTaH6lKEYp1,chicanbenanhwillyoumarryme||erik,"('chỉ cần bên anh will you marry me?', 'erik', 'nan')"
"Chỉ là 1, 2 câu",Ronboogz,nan,bsides_non_hit,34,2024-03-20,"v-pop, vietnamese hip hop, vietnam indie",23AflLDkHSeeFXDikfeBPT,chila12cau||ronboogz,"('chỉ là 1, 2 câu', 'ronboogz', 'nan')"
Chị Ngả Em Nâng,Bích Phương,nan,new_hits_scraped_old,27,2018-11-21,"v-pop, vietnamese hip hop, vinahouse, vietnam indie",1reHbbphR273qQ651F6Vna,chingaemnang||bichphuong,"('chị ngả em nâng', 'bích, phương', 'nan')"
Chọn Gì? Chọn ĐI!,Emcee L (Da LAB),nan,bsides_non_hit,11,2024-07-31,"v-pop, vietnamese lo-fi, vietnam indie, vietnamese hip hop",5B5dmjnHj1aGYb9SxXmR6Y,chongichondi||emceeldalab,"('chọn gì? chọn đi!', 'da, emcee, l, lab', 'nan')"
Chờ Anh Nhé,Hoàng Dũng,Hoàng Rob,spotify,60,2019-03-06,"v-pop, vietnam indie, vietnamese lo-fi, vietnamese hip hop",2uxjHthUJd2A8PmWaUGGsI,choanhnhe||hoangdung,"('chờ anh nhé', 'dũng, hoàng', 'hoàng, rob')"
Chủ Nhân Của Những Nỗi Buồn,Song Luân,nan,zingmp3,35,2025-10-26,"v-pop, vinahouse",6orcHbcMyhblrvguAkUyUU,chunhancuanhungnoibuon||songluan,"('chủ nhân của những nỗi buồn', 'luân, song', 'nan')"
Chữ Tình Chữ Yêu,Quang Đăng Trần,nan,bsides_non_hit,17,2024-04-10,"vietnamese lo-fi, v-pop, vinahouse",19n32XY23oLII9Gb0s7Pwk,chutinhchuyeu||quangdangtran,"('chữ tình chữ yêu', 'quang, trần, đăng', 'nan')"
Con Cũng Thương Mẹ Mà - Original SoundTrack from Phá Đám: Sinh Nhật Mẹ,Kai Đinh,nan,bsides_non_hit,27,2025-11-02,"v-pop, vietnamese lo-fi, vietnam indie",6tOhfsn6bRq2K1M0Kl6jnw,concungthuongmemaoriginalsoundtrackfromphadamsinhnhatme||kaidinh,"('con cũng thương mẹ mà original soundtrack from phá đám: sinh nhật mẹ', 'kai, đinh', 'nan')"
Con Yêu Mẹ Nhiều,Hoàng Tôn,nan,bsides_non_hit,11,2025-06-08,"v-pop, vietnamese hip hop, vinahouse, vietnam indie",0WkQd15i4HOBgzUC7vVx2H,conyeumenhieu||hoangton,"('con yêu mẹ nhiều', 'hoàng, tôn', 'nan')"
Con Điên,Emcee L (Da LAB),nan,bsides_non_hit,22,2024-07-10,"v-pop, vietnamese lo-fi, vietnam indie, vietnamese hip hop",1g3VDieRVkYgG9gDT5L30d,condien||emceeldalab,"('con điên', 'da, emcee, l, lab', 'nan')"
Con Đường Mưa,Đặng Vĩnh Thịnh,nan,bsides_non_hit,30,2025-02-16,"v-pop, vietnam indie",0fy83aSwInNBE72Ajbocw8,conduongmua||dangvinhthinh,"('con đường mưa', 'thịnh, vĩnh, đặng', 'nan')"
Cool Thứ Thiệt,MONO,nan,bsides_non_hit,19,2024-04-29,"v-pop, vietnamese hip hop, vinahouse",6MyU1t4t9wyjiYzGJnYcAs,coolthuthiet||mono,"('cool thứ thiệt', 'mono', 'nan')"
Crying Over You,JustaTee,nan,"new_hits_scraped, new_hits_scraped_old",57,2014-03-23,"v-pop, vietnamese hip hop, vietnam indie",2OSjnBrQQ0CNKxIUM2GQDk,cryingoveryou||justatee,"('crying over you', 'justatee', 'nan')"
Cung Đàn Vỡ Đôi,Chi Pu,nan,new_hits_scraped_old,36,2020-06-04,"v-pop, vinahouse, vietnam indie",5ZRsfmDqd04BcmCqJPB9AV,cungdanvodoi||chipu,"('cung đàn vỡ đôi', 'chi, pu', 'nan')"
Cuối Tuần (1825),Hoàng Dũng,nan,bsides_non_hit,38,2025-07-09,"v-pop, vietnam indie, vietnamese lo-fi, vietnamese hip hop",14NNoIFQBU1qcDwXJ8JaLY,cuoituan1825||hoangdung,"('cuối tuần 1825', 'dũng, hoàng', 'nan')"
Cuộc gọi lúc nửa đêm,AMEE,nan,"new_hits_scraped, new_hits_scraped_old",51,2024-08-02,"v-pop, vietnamese hip hop, vietnam indie",6P7xEmk7ZZYz0AV84uOwiW,cuocgoilucnuadem||amee,"('cuộc gọi lúc nửa đêm', 'amee', 'nan')"
CÓ CHẮC YÊU LÀ ĐÂY,Sơn Tùng M-TP,nan,new_hits_scraped_old,60,2020-07-06,"v-pop, vinahouse, vietnamese hip hop, vietnam indie",6aaNsCMWPBaUuJE1grH6Po,cochacyeuladay||sontungmtp,"('có chắc yêu là đây', 'm-tp, sơn, tùng', 'nan')"
CÓ LẼ ANH,Fishy,nan,bsides_non_hit,41,2025-08-18,"v-pop, vietnam indie, vietnamese lo-fi",2vVB7IvcIABRW0oEf4YC4m,coleanh||fishy,"('có lẽ anh', 'fishy', 'nan')"
CÔ ẤY KHÔNG YÊU ANH,EM XINH SAY HI,"Bảo Anh, Phúc Du",zingmp3,44,2025-08-18,v-pop,5frHuvJyKPPwLg6P2nnw6P,coaykhongyeuanh||emxinhsayhi,"('cô ấy không yêu anh', 'em, hi, say, xinh', 'anh, bảo, du, phúc')"
Cà Phê,MIN,nan,"new_hits_scraped, new_hits_scraped_old",69,2025-02-21,"v-pop, vietnam indie",1DVYafsLmcQySKkJnY4RCs,caphe||min,"('cà phê', 'min', 'nan')"
Cá Tính,Pháo,nan,bsides_non_hit,22,2025-05-09,"v-pop, vinahouse, vietnamese hip hop",0cVITkMNlUbTiJrsgl6DPm,catinh||phao,"('cá tính', 'pháo', 'nan')"
Cái Tên Khắc Sâu Trong Tim,Hà Nhi,nan,bsides_non_hit,36,2025-10-24,"v-pop, vinahouse, vietnam indie, vietnamese lo-fi",6xZcdqWVDw01HP3ToyZA3v,caitenkhacsautrongtim||hanhi,"('cái tên khắc sâu trong tim', 'hà, nhi', 'nan')"
Còn Chờ Là Còn Nhớ (feat. ICY FAMOU$),Shartnuss,nan,bsides_non_hit,39,2025-08-07,"v-pop, vietnam indie",68DhntvfXUCnw5IiBPTWk1,concholaconnho||shartnuss,"('còn chờ là còn nhớ', 'shartnuss', 'famou$, icy, nan')"
Còn Lại Gì,Hngle,nan,bsides_non_hit,27,2025-01-10,v-pop,09c3xrXtBQMrhAnhfEfWnb,conlaigi||hngle,"('còn lại gì', 'hngle', 'nan')"
Có Ai Thương Em Như Anh,Tóc Tiên,nan,"new_hits_scraped, new_hits_scraped_old",59,2018-01-01,"v-pop, vietnam indie",7AD5F85waSb3yZxZxEXhJM,coaithuongemnhuanh||toctien,"('có ai thương em như anh', 'tiên, tóc', 'nan')"
Có Chàng Trai Viết Lên Cây,Phan Mạnh Quỳnh,nan,"new_hits_scraped, new_hits_scraped_old",57,2019-12-20,"v-pop, vietnam indie, vietnamese lo-fi",2NEzxeMKW0mk5pr7tcrvs2,cochangtraivietlencay||phanmanhquynh,"('có chàng trai viết lên cây', 'mạnh, phan, quỳnh', 'nan')"
Có Chơi Có Chịu,Karik,nan,new_hits_scraped_old,40,2024-07-11,"v-pop, vietnamese hip hop, vietnam indie",7o3D8pLFnT4QEn8AegUJDU,cochoicochiu||karik,"('có chơi có chịu', 'karik', 'nan')"
Có Còn Ai Hơn Em,Anh Quân Idol,nan,bsides_non_hit,12,2019-07-01,"vinahouse, vietnamese lo-fi, v-pop",2o1k55DxOR8Odhrl54TrV9,coconaihonem||anhquanidol,"('có còn ai hơn em', 'anh, idol, quân', 'nan')"
Có Em Chờ,MIN,nan,spotify,60,2020-06-30,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",6KIhgRkprgyJNERRMu7Quh,coemcho||min,"('có em chờ', 'min', 'nan')"
Có Em Đời Bỗng Vui,Chillies,nan,new_hits_scraped_old,48,2023-06-27,"v-pop, vietnam indie, vietnamese hip hop",0yCWGVeHcbaP3yiicXvgK3,coemdoibongvui||chillies,"('có em đời bỗng vui', 'chillies', 'nan')"
Có Không Giữ Mất Đừng Tìm,Trúc Nhân,nan,new_hits_scraped_old,43,2022-05-11,"v-pop, vietnam indie",5NEmJ7sfYHplZwkXfwsJdt,cokhonggiumatdungtim||trucnhan,"('có không giữ mất đừng tìm', 'nhân, trúc', 'nan')"
Có Lẽ Bên Nhau Là Sai,Quang Đăng Trần,nan,bsides_non_hit,31,2024-02-06,"vietnamese lo-fi, v-pop, vinahouse",7akIk4bB3gOdTo9mudC7kj,colebennhaulasai||quangdangtran,"('có lẽ bên nhau là sai', 'quang, trần, đăng', 'nan')"
Có Người,Vũ Cát Tường,nan,new_hits_scraped_old,68,2025-09-29,"v-pop, vietnamese hip hop",5u5AsK8JLgkr154QHZjJqh,conguoi||vucattuong,"('có người', 'cát, tường, vũ', 'nan')"
Có Quá Trễ,(S)TRONG,nan,bsides_non_hit,39,2025-09-24,"v-pop, vietnam indie",34R5Zs20M50s5lmpdZAMQa,coquatre||strong,"('có quá trễ', 's, trong', 'nan')"
Có Thấy Ai Về Đâu,Nguyễn Hữu Kha,nan,bsides_non_hit,13,2024-05-27,"vinahouse, v-pop",4G2QvDhCeVT2wSqQYKJOvM,cothayaivedau||nguyenhuukha,"('có thấy ai về đâu', 'hữu, kha, nguyễn', 'nan')"
Có lẽ,Ronboogz,nan,bsides_non_hit,33,2025-03-15,"v-pop, vietnamese hip hop, vietnam indie",2lJNyw69T6IYMtFY7cKBJx,cole||ronboogz,"('có lẽ', 'ronboogz', 'nan')"
Cô Ta,Vũ.,nan,"new_hits_scraped, new_hits_scraped_old",50,2022-09-09,"v-pop, vietnam indie, vietnamese lo-fi",2LhaQUFez282XCuTDSTDcV,cota||vu,"('cô ta', 'vũ', 'nan')"
Công Ty 4,Andree Right Hand,"Dangrangto, TeuYungBoy, WOKEUP",spotify,59,2025-09-09,"vietnamese hip hop, v-pop, vinahouse",7p106V3HRaa0lCVL5oepMg,congty4||andreerighthand,"('công ty 4', 'andree, hand, right', 'dangrangto, teuyungboy, wokeup')"
Cùng Anh,Ngọc Dolil,nan,new_hits_scraped_old,41,2023-03-22,"v-pop, vietnam indie, vietnamese hip hop, vinahouse",4r69LBUxHnb2fJ1HJP4Ivy,cunganh||ngocdolil,"('cùng anh', 'dolil, ngọc', 'nan')"
CŨNG MAY LÀ Ế,ANH TRAI SAY HI,"B Ray, Karik, CODYNAMVO, Gill, Ryn Lee","nct, zingmp3",0,2025-11-18,"v-pop, vietnamese hip hop",4z8hRN2ykeruWRhreZWtpH,cungmaylae||anhtraisayhi,"('cũng may là ế', 'anh, hi, say, trai', 'b, codynamvo, gill, karik, lee, ray, ryn')"
"Cơn Mưa Rào Đầu Tiên (from ""Mùa Hè Đẹp Nhất"")",Chillies,nan,bsides_non_hit,27,2024-06-30,"v-pop, vietnam indie, vietnamese hip hop",7aAobrQzeaFO7JQiPFi3cU,conmuaraodautien||chillies,"('cơn mưa rào đầu tiên from ""mùa hè đẹp nhất""', 'chillies', 'nan')"
Cưới Đi,2T,nan,"new_hits_scraped, new_hits_scraped_old",50,2020-08-28,"vietnamese lo-fi, v-pop, vietnamese hip hop, vietnam indie",2zrQ6CKJuLH8GFOPNqAxys,cuoidi||2t,"('cưới đi', '2t', 'nan')"
Cười Vui Lấy Vía,Đức Phúc,nan,bsides_non_hit,13,2024-01-05,"v-pop, vietnam indie, vinahouse",0aVBWrcwsDucepOxa65cu9,cuoivuilayvia||ducphuc,"('cười vui lấy vía', 'phúc, đức', 'nan')"
Cả Nhà Cô Đơn (buonhonmotchut) (feat. Goddy),Táo,nan,bsides_non_hit,17,2025-05-11,"vietnamese hip hop, vietnamese lo-fi, vietnam indie, v-pop",2YAoqItaAqarVVNN7L9r0Z,canhacodonbuonhonmotchut||tao,"('cả nhà cô đơn buonhonmotchut', 'táo', 'goddy, nan')"
Cảm Giác Lúc Ấy Sẽ Ra Sao,Lou Hoàng,nan,"new_hits_scraped, new_hits_scraped_old",52,2019-03-27,"v-pop, vinahouse",02fKj4He0UVECRfYkIT4EJ,camgiaclucayserasao||louhoang,"('cảm giác lúc ấy sẽ ra sao', 'hoàng, lou', 'nan')"
Cảm Ơn,RIO,nan,bsides_non_hit,27,2024-10-02,"v-pop, vietnam indie, vietnamese hip hop",25ezwfpumPUJBRiWOi8Ngr,camon||rio,"('cảm ơn', 'rio', 'nan')"
Cảm Ơn,Will,Minh Tốc & Lam,zingmp3,0,2025-11-14,"v-pop, vietnam indie, vietnamese lo-fi",0djfbUERjJZby22gTdDhxL,camon||will,"('cảm ơn', 'will', 'lam, minh, tốc')"
Cảm Ơn Và Xin Lỗi,Chillies,nan,spotify,60,2019-07-25,"v-pop, vietnam indie, vietnamese hip hop",7wHBNIBO353lf9aVvmUydT,camonvaxinloi||chillies,"('cảm ơn và xin lỗi', 'chillies', 'nan')"
Cảm Ơn Vì Đã Không Đợi Em,Lyly,nan,bsides_non_hit,26,2024-03-20,"v-pop, vietnamese hip hop, vietnam indie",6pajI4M53hRge5BjYgjXGY,camonvidakhongdoiem||lyly,"('cảm ơn vì đã không đợi em', 'lyly', 'nan')"
Cảm Ơn Vì Đã Không Đợi Nhau,Lyly,nan,bsides_non_hit,18,2024-04-18,"v-pop, vietnamese hip hop, vietnam indie",1urtUk2MKoFPNimTPQRJcw,camonvidakhongdoinhau||lyly,"('cảm ơn vì đã không đợi nhau', 'lyly', 'nan')"
Cảm ơn,Ân ngờ,nan,bsides_non_hit,26,2024-09-23,"v-pop, vietnam indie",4B8uo4EdJadufTCcY1ia6O,camon||anngo,"('cảm ơn', 'ngờ, ân', 'nan')"
CẦM KỲ THI HOẠ,EM XINH SAY HI,nan,"new_hits_scraped, new_hits_scraped_old",54,2025-06-09,v-pop,6sH3hTKs0DcZvHASR7cQ6F,camkythihoa||emxinhsayhi,"('cầm kỳ thi hoạ', 'em, hi, say, xinh', 'nan')"
Cần Gì Hơn,Tiên Tiên,nan,new_hits_scraped_old,46,2020-03-20,"v-pop, vietnam indie, vinahouse",2D5qKyUXNK6j3UFQt7lac0,cangihon||tientien,"('cần gì hơn', 'tiên', 'nan')"
Cầu Vĩnh Tuy,Wren Evans,nan,new_hits_scraped,51,2023-12-17,"v-pop, vietnam indie, vietnamese hip hop, vinahouse",24eClW0wZh5fFEFwsUWdSG,cauvinhtuy||wrenevans,"('cầu vĩnh tuy', 'evans, wren', 'nan')"
Cẩm Tú Cầu,Rayo,nan,new_hits_scraped,50,2024-03-08,"vinahouse, v-pop, vietnamese lo-fi",6Z9kpBWGd5PX1OCwTHvnTl,camtucau||rayo,"('cẩm tú cầu', 'rayo', 'nan')"
Cứ Chill Thôi,Chillies,nan,"new_hits_scraped, new_hits_scraped_old",58,2020-07-11,"v-pop, vietnam indie, vietnamese hip hop",014DA3BdnmD3kI5pBogH7c,cuchillthoi||chillies,"('cứ chill thôi', 'chillies', 'nan')"
D Biet No La Gi,Puppy,nan,bsides_non_hit,5,2024-01-23,"v-pop, vietnamese hip hop",0wW8urTZAv40VrKyTBq1ON,dbietnolagi||puppy,"('d biet no la gi', 'puppy', 'nan')"
DALAT 1810 (feat. Cigar & LongLu),PAR SG,nan,bsides_non_hit,30,2025-04-18,"vietnamese lo-fi, vietnamese hip hop, vietnam indie, v-pop",3an8ECXf8jZ674aDfXibAI,dalat1810||parsg,"('dalat 1810', 'par, sg', 'cigar, longlu, nan')"
DUYÊN,EM XINH SAY HI,"Lâm Bảo Ngọc, Phương Mỹ Chi, Pháo, Saabirose, Liu Grace",zingmp3,49,2025-08-04,v-pop,3NlPQh6nzQBvYsSrQYAOrl,duyen||emxinhsayhi,"('duyên', 'em, hi, say, xinh', 'bảo, chi, grace, liu, lâm, mỹ, ngọc, pháo, phương, saabirose')"
Dau Chi Rieng Em,Mỹ Tâm,nan,new_hits_scraped_old,48,2017-12-06,"v-pop, vietnamese bolero, vietnam indie",5YW0J0Rg3VpeHP6rn1iVDv,dauchiriengem||mytam,"('dau chi rieng em', 'mỹ, tâm', 'nan')"
De Mi Noi Cho Ma Nghe,Hoàng Thùy Linh,nan,new_hits_scraped_old,46,2019-10-20,"v-pop, vinahouse, vietnamese hip hop, vietnam indie",5mBWIm9EGnhZRYBYgAS72m,deminoichomanghe||hoangthuylinh,"('de mi noi cho ma nghe', 'hoàng, linh, thùy', 'nan')"
Delulu,Mỹ Mỹ,nan,zingmp3,38,2025-10-16,"v-pop, vietnamese hip hop",0gPsO9U6gEMlZuwJUtFART,delulu||mymy,"('delulu', 'mỹ', 'nan')"
Deva n Diamonds,Puppy,nan,bsides_non_hit,10,2024-01-23,"v-pop, vietnamese hip hop",6CQ7VEDy0jKrm9NvhbEeGf,devandiamonds||puppy,"('deva n diamonds', 'puppy', 'nan')"
Diễn viên tồi,Đen,nan,new_hits_scraped_old,37,2022-09-13,"v-pop, vietnamese hip hop, vietnam indie, vietnamese lo-fi",3pgwxYRPbYIC6C1J2FPge8,dienvientoi||den,"('diễn viên tồi', 'đen', 'nan')"
Do Ai?,Vũ.,nan,new_hits_scraped_old,34,2019-11-06,"v-pop, vietnam indie, vietnamese lo-fi",5UKc1GKFq2C1mbadXQJc5v,doai||vu,"('do ai?', 'vũ', 'nan')"
Doi La Giac Mo (Nhac Phim Chi Tro Ly Cua Anh),Mỹ Tâm,nan,new_hits_scraped_old,19,2019-01-25,"v-pop, vietnamese bolero, vietnam indie",6Nw7LSajGVRhpC9qaRwS73,doilagiacmonhacphimchitrolycuaanh||mytam,"('doi la giac mo nhac phim chi tro ly cua anh', 'mỹ, tâm', 'nan')"
