artist_id,artist_name,genres,followers,popularity
4186W4qcRPtnUl7LNqNSAK,Huỳnh Tú,v-pop,128,44
419DcsWVkv1lSVrQKlnXAC,Lý Hải Production,v-pop,1094,16
41c3S2v5C5XNhx30G428ri,NSƯT Cao Minh,v-pop,311,16
41iPOSw86XQT99NktKddOa,Do Bao,"v-pop, vietnam indie",7328,11
41NfeApII78yzDFcn5XFSv,Teddy Dương,v-pop,19,1
41o2x1AJ6KzUiz6JxYtCtJ,Hào,"vietnam indie, v-pop, vietnamese lo-fi",89108,43
428TaIAAzUY4mE9CrlXTZf,UKI UYEN,v-pop,15,0
42D8BHt57a1V8Mn47afQhj,Vũ Thảo My,"v-pop",41420,43
42P6eYcnQSZUOwdSQtIgKK,Mai Vũ Luân,v-pop,523,5
43qZrcVKZleWlmoBVRBPO8,Hoàng Rob,"vietnamese hip hop, v-pop",707,42
44LmSDOUyhIM0OKbEiy5QK,Lamian,v-pop,90,8
44R2JURYkScvyCkzRppala,Dương Edward,"v-pop, vinahouse, vietnamese lo-fi",69950,42
44ZNcW1ZSGB9oqX1ALnriH,Xesi,"v-pop, vietnamese hip hop, vinahouse, vietnam indie",63644,42
4539G4DSGrcl883tds8RkU,Vũ Ngọc Anh,v-pop,151,25
45roF2O1NEpL4RYnzTwtbe,MASON,,65,0
46mScFNowA05VkOajQg1Tu,NTN,"vietnamese hip hop, v-pop",1268,3
46QDHV3VN3yiC8zgIBnjyQ,Phương Linh,"v-pop, vietnamese bolero",1075,30
47HM97EDjUJLThXwaf2sdq,Lady Mây,v-pop,65,15
47PZaNb1fF8yn3nwHWMpXh,P$Mall,vietnamese hip hop,438,11
485ZBvx89ZzKuDS5Cjlyc3,Voi Bản Đôn,v-pop,5145,29
487blv8l7CAkQuKHpM8Ahh,RPT PHEMAK,v-pop,9,10
48jb2emYU9rezLH92AcjU5,Luny Vũ Duy Anh,"vinahouse, v-pop",181,18
48JtfAggQQpfUXQNxkGm5U,Dept,,291426,52
49lqmGqzQjQCQvAqGIevkN,BCTM,"vietnamese hip hop, v-pop",47652,24
49xfNJ1T52Uv87QiVhRbTf,Hoāng,"v-pop, vietnam indie, vietnamese hip hop",9059,29
4AlGM5tqrgv15j74Ww6Gqo,Lê Chí Trung,"v-pop, vinahouse",1319,25
4AmiihgP8NFOtvU9DwLaK0,Antoneus Maximus,"vietnamese hip hop, vinahouse, v-pop",5382,15
4APrfmUo8KRrjCVuyoKvwY,Olew,"v-pop, vietnam indie",99888,44
4b0il49i8iJcspFGvde130,JBEE7,"v-pop, vietnamese hip hop, vinahouse",1631,26
4b6YJa43oNQEoGWqilql4m,Pain A.K.A Dai Ca P,vietnamese hip hop,513,11
4BlKKUTXbSX97Q0BjXhpt5,Quân Lee,"vietnamese hip hop, v-pop",346,28
4bndf5sMgJE2g07uygXBTR,Hoàng Tâm Anh,"rumba congolaise, bolero",159,3
4bPYvyUn1mWwUwIW57oST2,Emcee L (Da LAB),"v-pop",229408,52
4byRkBoypIvr9uKJEku0zA,NH4T Remix,"vinahouse, v-pop",9210,39
4c0hhrGp0QINN9Pew2uOuR,Aitai,v-pop,47,8
4CeGIFHMU9FtWxLwwffnzH,Trương Trần Anh Duy,v-pop,206,8
4CLiTYTMKy6qcz0KXbuMqh,Tieu Chau Nhu Quynh,"v-pop, vietnamese lo-fi",1684,22
4CLtSkejac5Lw7w3A6Kdfz,Bảo Yến Rosie,v-pop,631,18
4cLYlDISnWaErAitB8kRph,Quang Trung,"v-pop, vietnamese lo-fi, vietnam indie",99052,43
4cnJzvA3j4Prp9HVryAo25,Rvee,"vietnam indie, v-pop",1070,20
4co1OIKlUOsNNVJFSZzO9N,Trịnh Thăng Bình,"v-pop",477370,43
4cQEMHUxi2wElIErvLdiz4,KW,"vinahouse, dub techno",150,6
4CqNhpneipMYOiPwmeFJo9,Huynh Phan Trong Quynh,v-pop,42,1
4cuCzi4VvHHwwowu56Ejm5,MAYonair,"vietnamese hip hop, v-pop, vietnam indie",5132,23
4cwJ1rHmQPoxKC4KmNnOx6,Lương Gia Hùng,vinahouse,2350,32
4cWLUniSxGXlVpPrp3Ntq2,Lowridaz,"vinahouse, vietnamese hip hop, v-pop, drill",310,18
4cXmPRr3FNM39g79G2IovE,A.C Xuân Tài,v-pop,3416,30
4d4gNVfuHfIwndxSpUyk4e,Trash Dee,"v-pop, vietnamese hip hop",4398,25
4dH6uW4FU977FDuTcCHGUf,RIO,"v-pop, vietnam indie",50086,54
4dhyM5TS30msRKgnb7cODL,Korizone,v-pop,250,3
4DM85Ti97Sm3eUa1Ibh8Mo,Linh Phi,v-pop,36,6
4DNLpoezq6CHCbbp0JmmHa,Chị Đẹp Đạp Gió Rẽ Sóng,v-pop,27683,43
4dReGQHCPisTlDS7dwlglt,Trixvel,,441,7
4e5LAUvM35jleGg8gElTsP,Miu Lê,"v-pop",503472,50
4EbZc7jpdY9vZBSrQpmyAY,Lê Hoàng (TM1981),v-pop,14,19
4ehqONCMuKnaxgKj8wme5k,Vampera,v-pop,56,10
4ElDPQpWtnQr7qz6QxzKw9,Gia Huy Singer,"vinahouse, v-pop",3362,36
4en2ObzSYlIYbCGknXjgG9,Pháo,"v-pop, vinahouse, vietnamese hip hop",319540,52
4EqEodSfNgQPwoHxbdZlpT,Droppy,"vietnamese hip hop, v-pop",4405,34
4eveyVuyqN7hjBcVzDVae0,Sơn Soho,v-pop,602,5
4F0sznYlOaPsaqHeFKKzdY,$A Lil Van,"vietnamese hip hop, v-pop",154,28
4F5jaYapI8RtTpqwaYs4IF,Lệ Quyên,"vietnamese bolero, bolero, v-pop",407565,43
4fCHhderLwLacsIOIKgu3J,Bảo Anh,"v-pop",555174,51
4fE079mjJxeepAgkukRmR3,Tự Long,v-pop,1844,37
4FfLz5DzXpj3yQteIv8WDW,Nguyễn Trần Khánh Vân,v-pop,55,6
4fg8aMZ23d2bxKz7r2vt9v,Negav,"v-pop, vietnamese hip hop, vietnam indie",473370,60
4fGDn2HaeUAbHyZLrrlbBa,Chúc Hỷ,"v-pop, vietnamese hip hop",379,17
4fLVyFUjZgE7nsnmOCSqIb,LV King,"vietnamese hip hop, v-pop",100,2
4fuBxSAuP6X7YxDZYVaLsz,30 Pictures,"v-pop, vietnam indie",916,52
4fuj26aBpkWjDCo9ybsV5P,Monotape,"v-pop, vinahouse",710,24
4Fzci0Y9JPSOMo7h3hR85a,Davis,v-pop,65,4
4GBykvsDgQheUyYel2RHZN,Anh Bằng,"vietnamese hip hop, v-pop",3184,44
4gMi1Penv4Tq4Wv5eb0TN8,Nana Liu,"vinahouse, v-pop",1939,24
4grjJqg7iwQ8RKHs8d9Snh,Andree Right Hand,"vietnamese hip hop, v-pop",462127,53
4GtNv67CGQKvSxulodG1kb,R.O.A,,40,2
4GVQTmR9Zwttu7E2wrPxjP,quỳnh,v-pop,140,1
4GXb7n8f0NkmnoPdy0faOD,RPT Spidey,"vietnamese hip hop, v-pop",45,28
4GxnBu03QfkLI9By82WNmh,Sino,v-pop,18966,39
4hksJgKaus2VEhQO2Umee9,Sol7,"vietnamese hip hop, v-pop, vietnam indie",135421,35
4HmgBcUQQrxZ9UgzoBW7RJ,Ngọc Sơn,"vietnamese bolero, bolero, vinahouse, v-pop",32337,24
4hNP1VYe1hO5ppmWDlGhsx,ZEXZEX,"vietnamese hip hop, v-pop",2337,37
4HoJXUmChQ5LzVCHOMIDhX,Sâu Biết Đàn,"vietnam indie, v-pop",357,27
4HrctCfH22JFS2AIEfGbxC,Vũ Lạng Lách,v-pop,132,5
4ht0wODL01ELRxlDYvsFad,Đàm Vĩnh Hưng,"vietnamese bolero, bolero, v-pop, vinahouse",88842,36
4HyBLptfM7nZhrcss4if7x,Ưng Hoàng Phúc,"v-pop, vinahouse, vietnamese bolero",193656,40
4iFNiWhODcMZdmpNkxsTFp,Wowy,"vietnamese hip hop, v-pop, vinahouse",134328,35
4IiJbbRn328Zxw8mtHb7bo,Cam,"vietnamese hip hop, vietnam indie, v-pop",66542,29
4j8ovS4KtDcGGvVq0dd51G,NamKun,"vietnam indie, v-pop, vietnamese hip hop",1854,14
4jalOWaM2UhKpM2h71TsRP,Nguyễn Phi Hùng,"v-pop, vietnamese bolero",11722,22
4jc7fOKdFGo87K9iXAB8sB,Bảo Trâm Ryy,v-pop,760,15
4jcdoLGuf0lqlkZQ98zXYY,NSmall,v-pop,32,4
4jIoCS5bJr2TQ2SIbSPnwR,16 BrT,"vietnamese hip hop, v-pop, vietnam indie",6075,35
4JOhAdrYrH1L4IdQJX8jwZ,SMO,vietnamese hip hop,21,6
4JopafFJXx06UtYkMMk1O0,TLVR RMX,"v-pop, vinahouse",59,14
4jpoAFITrFeFHeZ7Fgv3KZ,Cloud 5,v-pop,2767,43
4jQE4LkOgSBdX0iZkPupTn,Daa Major,"v-pop, vinahouse",444,17
4jQZaxfgwiUJFQagCyZNV4,Ricky Star,"vietnamese hip hop, v-pop, vietnam indie, vinahouse",85715,49
4JsnmbP09WaZJoqL7HtePc,Nguyễn Vĩ,"vinahouse, v-pop, vietnamese lo-fi",5828,44
4JTjvap7y8AE0AMCH2f6kt,Studio Party,v-pop,1292,15
4K3kamELwewY2ZJNEZPeS9,Chim Mập,vietnamese hip hop,2,13
4K8bV6zvOuviQ4JbHNiZ5A,BENKI,"vietnamese hip hop, v-pop",271,10
4kdsdJnuNaSbyCi0xvY0BJ,Hannah Hoang,"vietnamese hip hop, v-pop, vietnam indie",250,2
4keyE25zOq4KzjLzcah9pn,Tốp ca,vietnamese bolero,740,17
4KfiEpUuc1oAiztTMj7XMC,Tuấn Khanh,"vietnamese hip hop, v-pop",173,9
4KFyJcWmXqrdKv17ahdBXM,Trương Cao Khoa,v-pop,101,5
4klhLtpyQWyGGl1MXIzwMh,Hoàng Hải,"v-pop, vietnamese bolero, bolero",6537,30
4KPyQxL1zqEiBcTwW6c9HE,Dương Domic,"v-pop",860825,60
4LgSTRt283X2BPVTm5aDWn,Nàng Tiên Hoa,v-pop,73,2
4LGxUusIZGD4okHGeJtJIp,VCT,,184,25
4lSx4dyu5RKjSrlCVN2nBg,NLE Macca,vietnamese hip hop,247,22
4LuFOXq87Tg0JSl5U7yxFZ,QNT,"vietnamese hip hop, v-pop, vietnam indie",172897,41
4M3ThS2lwOQLMJdqbKbGeB,Trid Minh,"v-pop, vietnamese hip hop, vietnam indie",766,26
4m7q6L7DBU31pOXymgGXCS,VINAHUY,v-pop,31,13
4M86uhyARnHypunU4dhRqG,Don Raemo,"v-pop, vietnamese hip hop, vietnam indie",1495,41
4Mbx4ua6wfvoiATfkAIHfN,Nodey,vietnamese hip hop,3332,20
4MdEjnAlgOX20Q5qiVD9LI,Btrung,v-pop,58,6
4mVk10ulshxfn0yRO491IE,KHOA,"v-pop, vietnamese hip hop",2582,36
4mzMFxVZNS2uCVNdsVFoj5,Thu Minh,"v-pop, vietnamese bolero",37389,25
4n5ffhJQnreA8J21hPoHfX,RefundBand,"vietnamese hip hop, v-pop, vietnam indie",284,18
4NfuHLESitkh66LOZeyzsu,Minh Đinh,"vietnam indie, v-pop, vietnamese hip hop",30801,43
4nJK0V3neEjpuhtB27kjX2,Đức Kaishi,v-pop,98,8
4NKeJPVrlhASY3FXkQsLGn,fueled by boba,"v-pop, vietnam indie",2645,38
4NOdAFOhFZGUwMzEuJfbrl,Lâm Anh,v-pop,1888,44
4npVRqpqmmM0MYHXTzu0o1,Tama,"v-pop, vietnam indie",23055,37
4NwGgt6u1vmPwTbSFLpPgF,Devilman TYO,v-pop,1,1
4NWh1VEbymD3S6774EbK2Z,Phong Max,"vinahouse, v-pop, vietnamese lo-fi",54216,38
4nxHXVJhEDW8IBb2oUwWxA,Jey B,v-pop,13760,50
4O4JLteZJPn0vV4BQIF5Ps,LIZ NGUỴ THUỲ LINH,v-pop,86,9
4O4YmPEvAA5L77cZYdzdcq,yangg slowed,v-pop,307,4
4o70DkTsE92ZsqAMAnVQPg,16 Northside,vietnamese hip hop,199,4
4OBQImC7fVexYittJ70aJQ,Long Hải,"vinahouse, v-pop",766,16
4oFMIlXAVelFtZxOEnc9EX,Châu Ngọc Hà,"vietnamese bolero, bolero",2296,26
4oivcIENGQuoqsNdrDekeP,hqhuy,v-pop,1165,38
4OJffAk4r1vxaF5fWPRtCT,Lylicia,vietnamese hip hop,279,8
4OKQjRy7OiJO3kQSKTbmS7,Duy Nhất,v-pop,210,26
4OqYnPUq6VwNMacIwwbWGw,Khoa Vũ,"vietnam indie, v-pop",1091,35
4oQYXp2FE6Xr3btXbQkAul,Hành Or,"vietnamese hip hop, v-pop",1516,16
4OzO6OUa1Q96O9J8tsODT6,AC&M,v-pop,1281,7
4p0TIEmgyGRqatB0A2jhvr,KProx,"vietnamese lo-fi, vinahouse, bolero, vietnamese bolero, lo-fi, v-pop",20021,31
4P5sYDkznyMel8jtD0CgE4,Jombie,"vietnamese hip hop, vinahouse, v-pop, vietnamese lo-fi",32635,36
4P95HBikaVomMvtD6vg1vD,Elvis Phương,"vietnamese bolero, bolero",45650,29
4ph6JucAkc6pnPPad0uiJT,Ted Park,k-rap,30149,31
4POahBr8YCPNKGErIiofyx,Lyly,"v-pop, vietnamese hip hop, vietnam indie",410749,51
4PRjRLiU5ul0BaAtQLUlBx,DucAnhLe,v-pop,40,9
4qAyL8M9DTC6MzH7TPvmaK,EDENIA,v-pop,606,18
4QC9UUJeYEo4wnbTvuOHLo,VAnh,"v-pop, vietnamese lo-fi, vietnam indie",62481,40
4qgKf6usFvRsJ30b6Yn9yQ,nick schmidt,"vietnamese hip hop, v-pop",124,27
4QjqryXshYTu4tZE6L9exv,Lương Xuân Thịnh,,96,6
4QMfcnEXvC8em7c5bzNQtd,Phương Phạm Guitarist,"vietnamese bolero, bolero",2314,23
4qnRWrsA4QoiuNSxwoJYwq,Vy Oanh,"v-pop, vinahouse, vietnamese bolero",110676,39
4qUaWOfUkpVho3uRUuFoQI,NamLee,"vietnamese lo-fi, vietnamese hip hop, v-pop, vietnam indie",10149,33
4QuHX3gBQSN2L2e1A06gE8,KNG,"vietnamese hip hop, v-pop, vietnam indie",1832,31
4quolIwYoDJO27YuFAeypu,Vũ Tuấn Hùng,v-pop,33,7
4QW160ouKwvzYC1JwgIH1R,Zenkey,"drill, vinahouse",6041,33
4R2engiAed6QeIV63PDAz0,Đức Trường,v-pop,8319,48
4R3mugkUqCALXgkwSptTbg,Đạt G,"v-pop, vietnamese hip hop",673473,53
4rBvN6UImNzcY5abMKdAuw,Tùng Dương,"v-pop, vietnam indie",41505,40
4RGBKkUyyvsim9vdBKCCkc,Ngơ,"v-pop, vietnamese lo-fi, vietnam indie, vietnamese hip hop",537545,39
4RPhZ2g5GYff0hKNBlZKXh,Ali Hoàng Dương,"v-pop, vietnamese hip hop",154062,46
4RR2ofH1pcSrybxdQVZLr7,MINHPHAM,vietnamese hip hop,943,14
4s1DRFQAYnDvXmKYFBUcYa,Thành Luke,"vietnam indie, v-pop",31126,43
4s8ZGMVf3OiPktSP4ulpqU,9th Wonder,alternative hip hop,247230,51
4sDsgLXhS6If9HrV2mwuSx,hooligan.,"vietnamese lo-fi, v-pop, vietnam indie",35804,32
4SEPqWFjZfKJFpqYdUaYQn,Nam Anh,"vietnam indie, v-pop",3291,19
4sGeCkzfqINvHaWFfeoQJp,Thanh Duy,"v-pop, vietnam indie",17176,39
4sINCxDCDH4xtnXzmzqhVJ,Tibicon,"vinahouse, vietnamese hip hop, v-pop",2175,23
4SiNg3BrvdFycwTlO6HGKN,Show It All Vietnam (Tân Binh Toàn Năng),v-pop,11855,46
4sOvsEM0ooH149joyEm7Wg,Lê Hiếu,"v-pop, vietnam indie, vietnamese bolero, vietnamese hip hop",116280,40
4t1PFc5QgrOBXizLHbulPO,MPaKK,"v-pop, vietnam indie, vietnamese hip hop",627,21
4TBdyT8IsEOfbbaxnlTkfE,Lâm Triệu Minh,vinahouse,1198,18
4TS7vfvM83RagKoIs86rlz,THIENVU,v-pop,15,3
4uDNmB5UFym8yUC33WdVkt,nghibe,v-pop,238,5
4UErVspjpAaoTVmkTXOpih,HEST,"v-pop, vietnamese hip hop",734,26
4UkS0SZZ26mjsPzOOOOzsc,Nguyên Jenda,v-pop,690,21
4UNxVBu6nZNsJOnCA2CDEi,Michelle Ngn,v-pop,1290,34
4uqZAHbX45ygzxhxkRwTwR,Bệt Band,"vietnam indie, v-pop",10353,35
4usb4zmoHVcrvPPHHkKYaV,Nhâm Phương Nam,v-pop,9399,48
4uwBXcx7pPGMEPlcQrfpdS,h0n,"vinahouse, v-pop, vietnamese lo-fi",1925,28
4uy0ohyYGyHCNAZQQxemfl,Trần Mạnh Cường,"vinahouse, v-pop, vietnamese lo-fi",1521,35
4vA47myQ7vr80FkXS7JbkM,Lil Waterboi,vietnamese hip hop,455,1
4VL1sTExExYI5pKxFhuxxD,Lâm Thúy Vân,"vietnamese bolero, bolero, v-pop",10014,25
4vL7wbu8xTbL4Ef95yUJSx,Tronie Ngo,v-pop,92,3
4vs2AkDv5UQwDYmwr9CkT6,Thanh Hà,"vietnamese bolero, v-pop",18196,32
4Vsf3qdcDrSkvNWTbbElYS,Châu Gia Kiệt,"v-pop, vinahouse",3075,17
4VvQ3s4Q9jGYUoFhulQend,XIRI,"v-pop, vietnam indie",637,23
4vYdgLtI7N8qFNGHlbJRvo,M2Y PROJECT,v-pop,11,2
4W0BRQiRDCneNrj4vdfqOS,Hali,"vietnam indie, v-pop",2364,16
4W5334LlJfvKlTeo5vOksV,La Cà Band,v-pop,132,2
4w5vfLTFKwpd16ZzmYwcXA,Kimmese,"vietnamese hip hop, v-pop, vietnam indie",34382,43
4WBjLLe7H2Rqha7SSA0rLY,Mai Tiến Dũng,"v-pop, vietnamese bolero",30120,36
4WF9GdetrQiLeWDWAISRGa,Shayda,"v-pop, vietnamese hip hop",16399,44
4WkqpZbj5KZukRCmntVmGB,OCEAN MOB,"vietnamese hip hop, v-pop",24968,25
4WlJ3FqLRJh5SbvlDiuQKa,JayKem,"v-pop, vietnamese hip hop",100,23
4wRzWLYZNoZS2KgKdU4mdg,DUYBI,v-pop,135,1
4WSI7wik5hJDmYD8f8IjSY,Eddy Việt,"vietnamese hip hop, v-pop, vietnam indie",503,32
4WxO9PBJlzYXOmtln97gnT,Lena,"vietnam indie, v-pop",29687,30
4wZ6awunqaaVLl5j0WpDFu,"ANH TRAI ""SAY HI""","v-pop, vietnamese hip hop",1488252,64
4x1fUORHa2EsxrQ6ZzAoQ0,SUNI,"v-pop",296207,46
4XbvXU1QZ22KHcaDNy3XYX,Thống,"vietnamese hip hop, vinahouse, v-pop",147,13
4xE2Dw0IPHnCTI2k0u3XvO,Hiền VK,"v-pop, vietnam indie, vietnamese hip hop",75,14
4Xev3lOT3J5LZ3zQaK8sAz,DanhKa,"vinahouse, v-pop",5694,27
4xGlS3WQEDARPnl7MduIkQ,Tonny Việt,v-pop,1087,33
4XPmkusoYLS1cvgpHgQjiB,Long Nón Lá,"v-pop, vietnamese hip hop, vietnamese lo-fi",26925,29
4Xz2dDcMF1DDfwFcr8Xa5P,Ngắn,"v-pop, vietnamese hip hop, vietnam indie",68509,46
4YkqEuVf1Jf2x2XDqJ2CvC,Tóc Tiên,"v-pop",325940,49
4YOC9ibOfVh60mt9Lli1oL,Bbiben,v-pop,565,7
4yPMFGDr3rHwOyyS634Rzd,MTV Band,v-pop,929,27
4yx3BsXxY9l6BRyStNIB8y,MYLINA,"v-pop, vietnam indie",13140,44
4yZp1B11Rid5FP066ibtsP,GepolyG,vietnamese hip hop,541,10
4z5qjlLxGW0JYGPLCJChi8,Grab,v-pop,6,1
4zbdqgzf7uo0HYPzHXSWSN,Tezzy,vinahouse,659,31
4ZdfxBMZeueha2yp9WduGV,Hoàng Nhung,"vietnamese bolero, bolero",1670,30
4ZDUs7kEZVy7Cggu2wpRcs,Trọng Nhân,v-pop,549,43
4ZFRJP4p2Ul4kGnKrEn5W2,Hazel,"vietnamese hip hop, drill, v-pop, vietnam indie",13186,39
4zg9WrDAFl1dGh2eSWLnOG,Dfoxie37,"vietnam indie, v-pop, vietnamese hip hop",24572,49
4ZKWcXmxjz15nuOUajqtZW,Sơn Ngọc Minh,v-pop,66,16
4zRG1PU5uAC6ah9yeuxfFi,Khởi My,"v-pop, vinahouse",187851,45
4Zrp4TVsjR6cD6DU3HFDw7,Dương PM,v-pop,254,23
4zsLzIgDJCYqT3n4niCluC,Snoop Dee,"v-pop, vietnamese hip hop",3834,28
4ZSYaCMxF2k6maN3KTP17F,JayKii,"v-pop, vietnamese lo-fi, vietnam indie",134544,45
50bDh0lNWnngFN237F1rJq,Linh Thộn,"v-pop, vietnamese hip hop, vietnam indie",18583,37
50bFeIR6ocbNWej3JRhKhz,Kaang,"v-pop, vinahouse",335,20
50nO5ayfr3HKGM19l7vsO6,Namchan,"v-pop, vietnamese hip hop",336,10
50OfeNlZcOMffMzBpfDCTL,LT Midside,vietnamese hip hop,93,4
50srtWWaVOkSkr6oSpk4eb,Dương Ngọc Thái,"vietnamese bolero, bolero, v-pop",14830,20
50swyNRwhADokDcp7v7K5O,Notcool,"vietnam indie, v-pop",6131,37
50zVd0WBgPZqC88gkrJ5xd,Nguyễn Hữu Kha,"vinahouse, v-pop",8803,43
516yIO7zjKJCIkRktGVUw5,Hoa Vinh,"v-pop, vinahouse",29978,42
51wGpVg4Z3lv1IjuZAQjXn,Juky San,"v-pop, vietnamese hip hop, vietnam indie",203540,56
52gJ2TB7cbDR6msyuPL3EP,DyAn,v-pop,58,2
52UlQPpkuAzH3BTfRDevYc,Doãn Hiếu,"v-pop, vietnamese lo-fi, vinahouse",94035,40
53GiBeVA3f0NoX5ZR3FCZH,Thương Võ,"vinahouse, v-pop",27890,39
53hbIxngriO3apa2SXrS29,Trung Tâm Băng Đĩa Lậu Hải Ngoại,"vietnamese hip hop, v-pop, vietnam indie",42088,31
53ihJWLYwcilyIVxGivztG,Hale,"vietnamese hip hop, v-pop, vietnam indie",3728,27
53JNigMoziak3PfjdVcNLh,Machiot,"vietnamese hip hop, v-pop, vietnam indie",17190,44
53LVvmM09CnWWAYz79HpCR,The Men,"v-pop, vinahouse, vietnamese bolero",40644,43
54gIDmy6EgICaX1Uiez1iC,MR LANH,"vietnamese hip hop, v-pop",21714,40
54IU8kLmtPCEuatDHJdpqx,KymLeez,"vietnamese hip hop, v-pop",144,17
54L0WkMXsu7jkwKksUoZj8,Lê Tích Kỳ,vietnamese hip hop,67,13
55B8ZGwHJV4hBIYdjDa7xP,Khỉ Hồng,v-pop,106,20
55YrB6LSt3ZShzAiBXTEcA,$A Milo,"vietnamese hip hop, v-pop",7305,32
56Co2SGThKPUXkVbLKykrM,Thành Trung,"v-pop, vietnam indie",292,26
56glaD0J4VDKlhLEJW3WuG,MMUSIC,v-pop,244,28
56oxFM7GQ14Z02IwpAx1lw,Minstu,"vietnamese hip hop, vietnam indie, v-pop",1540,28
56su1iNcOlGUPEtBoOoJ5D,Datmaniac,"vietnamese hip hop, vietnam indie, v-pop",48874,31
56vNGG0GJtL6p8ltx7cLvj,Cầm,"v-pop, vietnam indie, vinahouse",15715,34
56YvnYcOAPPIuSwoZ6uoBP,DT TAP RAP,"v-pop, vietnamese hip hop, vietnamese lo-fi, vinahouse, vietnam indie",103442,46
578d8fYKI14DvFYx56Et96,JAY CƯƠNG,v-pop,33,21
57g2v7gJZepcwsuwssIfZs,Vũ.,"v-pop, vietnam indie, vietnamese lo-fi",2849911,63
57phDlhvoKQ8kcDfNnEEtL,Hồng Sơn,v-pop,2040,26
57RKuwG8nOuoxx7BpmkbDt,Sam,v-pop,55,1
57VqUzd3qVMPCzqZblwz7b,WanBi Tuấn Anh,v-pop,27636,17
58cruCOpfpRqSwnoj5dQtw,Đinh Hoàng Quốc,"vinahouse, v-pop",70,33
58DpMRYzUdQ9zixRdnJJcr,Nhieu Nghe Sy,v-pop,647,13
58OtkDUfl3fFKbSaOLFxwD,Dòng Thời Gian,"v-pop, vietnamese hip hop",50,23
5A3lLFvd6YIIpn3oy3yFM9,Út Nhị Mino,"vinahouse, vietnamese bolero, v-pop",2555,30
5A81GkfzRSHiNQrge5m9gv,Phương Vy,"v-pop, vietnamese bolero",17556,28
5a9t9Ace3c3WLhwlYXsTGH,2T,"vietnamese lo-fi, v-pop, vietnamese hip hop, vietnam indie",51259,42
5AbLPAm1QGPLsRIWmJ8Co9,Ling,,148,9
5ADHeQio4nFRvgCKbVli4m,Miko Lan Trinh,v-pop,113,1
5aIsjgEb6BMOFvEbLAERC3,Ong Bây Bi,v-pop,1006,9
5amkTZNGJFQWyIUQqjj7JX,HERA Ngọc Hằng,v-pop,131,2
5amt5wnRc8EmPoBouDo0UG,Mlee,v-pop,6436,23
5AnqQwU6JkgU0dFmFKI6dM,Thái Châu,"vietnamese bolero, bolero",16589,27
5AVxfSsSDm8zKAvxRvadEQ,Exclusive Music,vinahouse,16570,42
5ayWRfrcpObgDDlzheJ2Gr,TaynguyenSound,"vietnamese hip hop, vietnam indie, v-pop, vietnamese lo-fi",165741,45
5B5evLNd1Borleu5l2xImV,MICKEY,"v-pop, vietnamese hip hop",373,24
5Bh96Q2p3ZPFLin3pt7NsN,Lệ Thu,"vietnamese bolero, bolero, v-pop",33571,27
5bJcxnt5lkrDyKfPjtSBxP,Jun Phạm,v-pop,41688,44
5blm6w7SYYjUDshni4pnit,H2O Lofi,"vietnamese lo-fi, v-pop, lo-fi",1326,32
5BQgZQPuGImYR5xgbytUKg,Jaysonlei,v-pop,30949,48
5BvG46pJjsubbOQpc83sUi,Minchu,"v-pop, vietnamese hip hop, vietnam indie",769,13
5BYivses3rt9TZ0SwjlAeM,ĐINH HƯƠNG,v-pop,985,15
5CBq9YmVCCQWjYvckmP0Jb,Teddy Doox,"vietnamese hip hop, vinahouse, v-pop",1671,30
5cDC9RPkVDYXxaqspLKD4o,Josh Frigo,v-pop,57,16
5Cf9nBDNc99UFkq9Yqap7Q,Trung Quân,"v-pop",622629,47
5CGYEvANR5mmYEuQwTYC93,Lân Nhã,"v-pop, vietnamese bolero, vietnam indie",61783,39
5cisgC4GJ18g6LP6kuV9V8,P336 Band,v-pop,367,6
5CJ7cgFYodmO9nJM4kuwrk,Cáo Tiểu Thư,v-pop,18,2
5CmaKrKVwzQ6iQnJx2cGAm,Vũ Thịnh,"v-pop, vinahouse",51555,38
5CN2xwAabhVITdKuFs4NLe,DSmall,"vinahouse, vietnam indie, v-pop",4324,19
5cOX2910hNJR9e1cxaVNQp,giangimgs,v-pop,14,7
5CppyNRPvzINEpoXvML6EM,Khoalee,v-pop,17,10
5CsUP7oVIX0RTxnxbiI3tf,Lee À,"v-pop, vietnamese hip hop",2312,37
5D4vLqlPmuD94bjLlzcShy,SMO,vietnamese hip hop,138,11
5d5Li7pTt6OLbB1yD121yr,Nguyễn Phi Hải,"vinahouse, vietnamese bolero, v-pop",1641,26
5DBOIHtoCL5GtzM8hX30mb,Nguyễn Thúc Thùy Tiên,v-pop,1247,18
5Def8ubFOWsEcchedgMnnG,Trần Tiến,"v-pop, vietnamese bolero",4068,19
5dfZ5uSmzR7VQK0udbAVpf,Sơn Tùng M-TP,"v-pop, vietnamese hip hop",7964443,64
5DrHquZcRH9wEDNPCXmCt7,Andy Keys,"private school piano, 3 step, deep house, afro tech, amapiano",10059,34
5DTQVDm1qjLUoAGC8v85c3,Liu Grace,"v-pop, vietnamese hip hop",150970,45
5eGFciQFU7LU4JQZeIy9uS,BILLY100,"vietnamese hip hop, v-pop",4452,20
5ehbiyqYPwIDaUY4AxrhVq,Mademoiselle,"vietnam indie, v-pop",56166,22
5ELPejPzr90MkvmpQEr3RU,Phuong Linh,v-pop,47236,23
